id,Status,Time,Amount,Price
4108,bad,60,1400,1715
4109,good,48,800,941
4111,good,60,1200,1318
4112,good,48,1143,1143
4114,good,36,1500,3000
4116,good,18,400,1772
4117,good,24,1000,1340
4118,good,24,1100,1340
4119,good,48,1000,1156
4120,good,60,1150,1200
4121,good,60,1550,1550
4122,good,60,900,1310
4123,bad,60,535,1710
4124,good,60,1360,1450
4126,good,48,500,1700
4127,good,36,1800,2320
4128,good,48,1000,1090
4130,good,60,800,1103
4131,good,48,1300,1470
4132,good,60,800,1588
4133,bad,60,1400,1424
4134,good,60,900,1428
4135,good,60,675,975
4136,good,60,1100,1250
4137,good,60,1200,2068
4138,bad,48,1000,1200
4139,good,60,900,985
4140,good,30,750,1923
4141,bad,36,1200,1200
4144,good,48,1000,1854
4145,bad,48,1000,1200
4147,bad,60,1650,1659
4149,good,60,1850,1862
4150,good,24,250,1003
4151,good,24,800,1630
4152,good,60,1500,2075
4153,good,48,800,1086
4156,good,24,700,980
4158,good,48,800,1371
4160,bad,36,700,1100
4161,good,48,1000,1540
4162,good,60,900,984
4163,bad,60,850,1371
4164,good,36,700,1000
4165,bad,36,375,450
4166,good,60,1300,2100
4167,bad,60,1200,1322
4168,good,60,1400,1720
4169,good,60,1100,1600
4170,good,60,1000,1253
4171,good,24,800,1092
4172,good,48,550,1440
4173,bad,60,1000,1000
4174,good,36,900,1263
4176,bad,36,600,1100
4177,bad,60,1175,1175
4179,good,60,1300,1966
4180,good,60,1000,1536
4181,good,36,500,750
4182,good,60,1000,1179
4183,good,48,600,1699
4186,good,36,1100,2400
4187,bad,60,1250,1635
4189,good,36,1200,1650
4190,bad,48,1800,2038
4191,bad,36,500,500
4192,good,36,400,750
4193,bad,60,1000,1457
4194,good,60,1000,1516
4195,good,60,1250,1263
4196,good,60,1300,1595
4197,good,60,600,999
4198,good,60,1000,1302
4199,good,36,1000,1800
4202,bad,36,500,900
4203,bad,48,700,2300
4205,good,36,800,800
4208,good,36,1100,1100
4210,good,36,250,1343
4211,good,12,800,2014
4213,good,60,1150,1292
4214,bad,48,1300,1500
4216,good,60,1000,1299
4217,good,60,700,999
4218,good,36,675,775
4219,bad,60,1450,1499
4220,bad,60,1000,1542
4221,bad,60,1600,1739
4222,bad,60,1350,1674
4224,good,48,650,1265
4225,good,48,1000,1090
4227,good,60,1220,1466
4228,good,60,1300,1450
4229,good,36,850,950
4231,good,60,1400,1550
4232,bad,48,900,1165
4233,good,36,1200,1500
4234,good,36,1200,1550
4235,good,36,475,675
4236,good,60,1150,1549
4237,good,18,600,1370
4239,bad,60,1000,1471
4241,good,60,1500,1787
4242,good,60,800,1594
4243,bad,60,900,1000
4244,good,60,1600,2171
4245,bad,36,1000,1400
4246,good,12,550,1240
4247,bad,60,900,1084
4249,bad,60,1300,1662
4251,good,60,1600,1924
4252,bad,36,1000,2000
4253,good,60,900,1000
4255,bad,60,1100,1516
4256,good,24,1000,1589
4258,bad,60,1090,1090
4259,bad,48,1750,1998
4260,bad,60,1600,1955
4261,bad,60,1400,1699
4262,good,36,1200,1705
4263,bad,48,1500,1703
4264,good,48,900,1411
4265,good,48,350,410
4266,good,60,1300,1332
4267,good,36,2800,4200
4269,bad,60,1900,2230
4270,good,48,700,1975
4271,good,60,1300,1700
4272,bad,24,1100,1281
4273,bad,60,1150,1395
4274,good,36,1070,1500
4275,good,48,325,1202
4276,bad,48,1200,1600
4277,good,36,600,1432
4278,good,60,1200,1233
4279,bad,36,535,585
4280,bad,36,500,1050
4281,good,12,1150,1300
4282,good,60,1400,1721
4283,bad,36,250,350
4284,good,60,1000,1314
4286,good,24,250,450
4287,bad,60,1500,2500
4288,good,36,1000,1535
4289,good,60,1000,1150
4290,good,60,1400,1995
4291,good,60,1350,1363
4293,good,60,900,982
4294,good,36,500,985
4295,good,36,650,750
4296,good,36,600,650
4297,bad,60,900,1077
4298,bad,36,500,585
4299,good,36,800,981
4304,bad,36,1150,1350
4307,bad,60,1500,1543
4309,good,36,550,652
4310,good,60,800,865
4311,good,60,700,1800
4312,bad,48,800,2300
4313,bad,60,1065,1165
4315,good,60,950,1092
4316,good,36,1400,1650
4317,bad,60,1400,1690
4318,bad,30,550,875
4319,good,60,1550,1615
4320,good,60,900,1560
4322,good,36,1000,1390
4323,good,48,1150,1638
4325,bad,36,800,1250
4326,bad,36,1500,1539
4327,good,36,2000,2500
4328,bad,60,1340,1350
4329,good,60,1175,1574
4330,good,12,275,450
4331,good,48,700,985
4332,good,60,800,1400
4333,good,48,1400,1500
4334,good,60,1350,1369
4335,bad,60,1100,1291
4336,good,60,1000,1101
4337,good,24,400,1169
4338,good,12,700,1355
4339,good,48,700,985
4340,bad,36,500,585
4341,bad,48,2000,2652
4342,good,60,1500,1517
4343,good,60,500,2038
4344,good,60,500,982
4345,bad,60,700,1715
4346,good,12,380,913
4347,good,48,850,1393
4348,good,24,400,475
4350,bad,36,3000,4250
4351,good,60,1300,1380
4352,good,36,1200,1588
4354,good,60,1450,1524
4356,bad,48,2700,3100
4358,bad,48,1000,1650
4359,good,60,1000,1197
4360,bad,60,1300,1480
4361,good,36,3000,5000
4362,good,48,900,1177
4363,good,60,1150,1452
4364,good,36,700,1487
4365,bad,60,1600,1689
4366,good,48,600,1063
4367,good,48,1100,1300
4368,good,6,600,1904
4369,good,36,750,1367
4370,good,36,1000,1245
4372,good,48,900,1232
4373,bad,36,400,650
4374,good,36,1350,1520
4375,good,36,1000,1696
4376,good,48,1100,1170
4377,good,48,1900,2320
4378,good,60,2500,3415
4380,good,48,600,1550
4383,bad,36,1350,1750
4384,bad,60,2100,3038
4385,good,60,300,1373
4386,good,60,400,965
4387,good,36,425,600
4388,good,60,1400,1508
4389,good,60,1720,2084
4390,good,36,700,1780
4392,good,60,1150,1705
4394,bad,36,1400,1725
4396,bad,60,1442,1597
4397,good,60,700,1381
4398,good,60,750,778
4400,bad,36,900,950
4401,good,48,650,1551
4402,good,60,1000,1151
4403,good,36,1500,2554
4404,good,48,1350,1566
4405,good,36,500,620
4407,good,60,700,1493
4408,good,60,600,1570
4409,good,48,600,1176
4410,good,36,900,1383
4411,good,60,1160,1465
4412,good,60,2000,2038
4413,good,60,1150,1180
4414,good,60,1200,1579
4416,good,60,900,1263
4417,good,60,2200,2500
4419,good,60,1300,1700
4420,good,48,875,1098
4421,good,60,1300,2072
4422,bad,36,650,700
4423,good,24,400,1115
4424,bad,60,1500,1642
4425,good,48,1200,1678
4426,bad,36,875,1150
4427,good,60,1200,1700
4428,bad,48,1400,1704
4429,bad,48,1280,1285
4431,bad,60,1400,1645
4432,good,60,1000,1638
4433,good,42,1460,2191
4435,bad,60,1000,1342
4436,good,60,1500,1656
4437,bad,60,1200,1496
4438,good,60,1450,1510
4439,good,48,1500,1905
4440,good,60,900,975
4442,bad,60,900,1020
4445,good,48,550,550
4446,good,60,1350,1650
