id,Seniority,Home,Age,Marital,Records,Job,Expenses,Income,Assets,Debt
3356,2,owner,44,married,yes_rec,fixed,67,310,20000,600
3359,0,ignore,38,married,no_rec,partime,51,95,0,0
3360,11,owner,34,single,no_rec,fixed,34,103,4500,2000
3362,8,parents,26,single,no_rec,fixed,30,65,0,0
3364,0,rent,46,married,no_rec,partime,73,116,0,0
3365,2,owner,32,married,no_rec,partime,52,75,5500,1500
3366,9,owner,30,married,yes_rec,freelance,57,93,6500,2235
3367,1,owner,49,married,yes_rec,partime,30,90,7000,0
3369,3,parents,35,single,no_rec,fixed,33,190,2500,0
3370,14,rent,30,married,no_rec,fixed,46,95,0,0
3371,3,owner,29,single,no_rec,fixed,37,76,4000,1500
3372,0,owner,27,married,no_rec,partime,44,74,5000,2500
3373,7,other,27,single,no_rec,fixed,35,78,0,0
3374,0,rent,44,married,no_rec,freelance,52,134,6000,0
3375,16,owner,41,married,no_rec,fixed,50,108,9000,0
3377,3,other,29,married,no_rec,freelance,35,128,0,0
3378,23,other,43,married,no_rec,fixed,61,155,0,0
3379,4,owner,54,married,no_rec,fixed,75,83,3000,0
3380,8,owner,34,married,no_rec,fixed,48,100,3500,0
3381,15,rent,33,married,no_rec,fixed,85,179,0,0
3383,1,other,33,single,no_rec,partime,41,96,0,0
3384,1,owner,59,married,no_rec,others,40,33,6000,0
3385,0,owner,64,married,no_rec,others,40,101,5000,0
3386,5,owner,66,married,no_rec,others,35,178,15000,0
3389,0,rent,23,single,no_rec,fixed,50,88,0,0
3391,1,parents,21,single,no_rec,partime,37,45,0,0
3392,0,owner,25,married,no_rec,fixed,49,121,3144,1751
3393,0,owner,27,married,no_rec,fixed,44,295,6000,0
3394,16,owner,40,married,yes_rec,fixed,71,120,5000,2000
3395,4,rent,38,married,no_rec,fixed,98,188,3000,1500
3396,12,rent,31,married,yes_rec,fixed,71,131,0,0
3397,31,owner,45,married,no_rec,fixed,48,181,3500,270
3398,6,parents,30,married,no_rec,fixed,58,72,0,0
3399,5,owner,39,married,no_rec,fixed,64,150,10000,0
3401,0,owner,59,married,no_rec,others,31,131,12000,0
3405,18,owner,58,widow,yes_rec,fixed,87,158,6000,0
3406,3,owner,41,married,yes_rec,fixed,41,270,25000,0
3407,2,priv,38,married,no_rec,partime,46,150,4000,0
3408,6,owner,32,married,yes_rec,freelance,72,149,8000,3000
3409,7,owner,40,married,no_rec,fixed,72,225,6000,0
3411,11,owner,41,married,no_rec,fixed,57,100,15000,0
3413,17,rent,46,married,no_rec,fixed,60,141,0,0
3414,1,owner,46,married,no_rec,fixed,79,170,14000,0
3416,2,rent,28,married,no_rec,partime,48,67,0,0
3417,2,priv,31,married,no_rec,fixed,56,65,3500,900
3418,2,parents,34,married,no_rec,fixed,64,400,9800,0
3419,20,owner,54,married,no_rec,fixed,39,175,11500,0
3420,18,owner,44,married,no_rec,fixed,73,110,4000,500
3421,0,parents,30,married,no_rec,fixed,51,128,0,0
3422,8,priv,32,married,no_rec,fixed,30,95,2500,480
3423,1,parents,21,single,no_rec,partime,54,114,2500,500
3424,3,owner,29,married,no_rec,fixed,48,130,3500,1690
3425,2,rent,42,married,no_rec,freelance,47,74,0,0
3426,4,parents,39,married,no_rec,fixed,62,100,6000,0
3427,5,owner,45,widow,no_rec,others,31,142,6000,0
3428,18,rent,53,separated,yes_rec,freelance,54,164,0,0
3429,1,rent,28,married,no_rec,fixed,58,150,0,0
3430,8,owner,47,single,yes_rec,fixed,36,320,50000,2000
3431,8,rent,32,married,no_rec,freelance,52,74,0,0
3432,12,owner,47,married,no_rec,fixed,60,211,55,0
3433,6,owner,51,married,no_rec,freelance,39,105,4000,0
3435,7,rent,38,separated,yes_rec,fixed,38,70,0,0
3436,6,priv,35,married,no_rec,fixed,43,125,3500,1125
3437,7,owner,38,married,yes_rec,freelance,66,40,6000,0
3439,2,owner,54,widow,yes_rec,fixed,34,180,8000,0
3440,2,rent,25,single,no_rec,partime,47,85,0,0
3441,12,owner,34,married,no_rec,fixed,33,187,6000,2000
3443,25,rent,55,married,no_rec,freelance,32,22,3000,0
3445,5,owner,43,married,no_rec,others,65,192,15000,0
3446,5,other,53,married,no_rec,freelance,32,249,0,0
3447,1,priv,28,married,no_rec,partime,61,174,6000,720
3448,3,rent,33,separated,yes_rec,freelance,36,82,0,0
3450,3,owner,22,single,yes_rec,freelance,36,178,9000,3000
3452,45,other,62,married,no_rec,fixed,37,100,0,0
3454,5,owner,27,married,no_rec,freelance,42,49,0,0
3456,0,owner,34,married,yes_rec,partime,32,165,8000,2000
3457,12,owner,35,married,yes_rec,fixed,34,108,18500,1300
3460,15,owner,55,married,no_rec,freelance,45,88,15000,0
3461,30,owner,56,married,yes_rec,fixed,43,75,6000,0
3462,1,rent,36,separated,no_rec,fixed,81,200,0,0
3464,10,priv,28,single,no_rec,fixed,40,129,3500,933
3465,1,owner,40,married,no_rec,freelance,50,134,5000,0
3466,5,owner,21,married,no_rec,fixed,39,100,3000,0
3467,6,owner,36,separated,no_rec,freelance,41,85,5000,0
3468,6,rent,40,married,no_rec,fixed,59,92,0,0
3469,15,parents,42,married,no_rec,freelance,52,105,0,0
3470,6,rent,45,married,no_rec,freelance,83,177,0,0
3471,4,rent,32,married,no_rec,fixed,56,110,0,0
3473,14,owner,48,married,no_rec,fixed,29,143,4000,0
3474,6,owner,66,widow,no_rec,others,38,105,5000,0
3475,15,other,32,married,no_rec,fixed,52,88,0,0
3476,6,priv,34,married,no_rec,fixed,45,124,1500,100
3477,10,owner,38,married,no_rec,fixed,46,184,6000,1000
3478,11,owner,34,married,no_rec,fixed,43,100,3500,0
3479,10,owner,35,married,yes_rec,freelance,64,50,6000,1500
3480,20,parents,42,single,no_rec,fixed,29,80,0,0
3481,10,owner,43,married,no_rec,freelance,77,292,8000,0
3482,5,rent,25,married,no_rec,fixed,66,100,0,0
3483,12,priv,51,married,no_rec,fixed,37,130,4000,0
3484,2,other,32,married,no_rec,partime,45,150,0,0
3485,9,owner,47,married,no_rec,freelance,30,183,45000,1700
3486,0,other,21,single,no_rec,partime,34,136,4000,0
3487,9,owner,26,single,no_rec,fixed,34,91,4000,0
3488,16,other,44,married,no_rec,freelance,29,107,8000,0
3489,2,parents,27,separated,no_rec,partime,30,125,0,0
3490,0,owner,66,married,no_rec,others,35,45,5500,0
3492,3,owner,49,married,no_rec,freelance,47,64,4000,0
3493,1,owner,28,married,no_rec,fixed,48,116,4000,1857
3494,1,priv,32,married,no_rec,fixed,52,140,4000,1300
3495,0,other,30,single,no_rec,partime,34,61,0,0
3498,14,owner,32,married,no_rec,partime,51,165,4000,112
3499,3,owner,24,married,no_rec,freelance,59,67,9000,0
3500,14,owner,53,married,no_rec,fixed,43,95,3000,0
3501,5,owner,65,single,no_rec,others,35,121,10000,0
3503,15,owner,38,married,no_rec,fixed,67,90,6000,480
3504,6,owner,33,married,yes_rec,fixed,43,103,10000,0
3505,2,rent,32,married,yes_rec,freelance,75,148,0,0
3507,10,owner,47,separated,no_rec,fixed,40,229,7000,0
3508,12,owner,38,married,no_rec,fixed,36,143,5000,1100
3509,4,parents,26,single,yes_rec,freelance,31,65,3500,0
3510,15,priv,33,single,no_rec,fixed,34,163,5000,0
3511,14,parents,29,married,no_rec,fixed,46,162,0,0
3512,2,owner,30,married,no_rec,partime,36,154,2500,500
3513,9,owner,47,married,no_rec,fixed,67,55,9500,0
3514,0,parents,24,single,no_rec,fixed,39,53,0,0
3515,48,owner,62,married,no_rec,freelance,59,76,25000,0
3516,14,parents,28,married,no_rec,fixed,43,192,0,0
3517,3,owner,41,married,no_rec,freelance,76,200,11000,0
3518,14,owner,36,married,yes_rec,fixed,60,115,11000,3600
3520,29,owner,52,married,no_rec,partime,50,175,2500,0
3521,3,owner,36,married,yes_rec,freelance,35,60,2500,0
3522,6,owner,28,married,no_rec,fixed,52,114,3500,0
3523,47,owner,61,married,no_rec,fixed,37,110,5500,30
3524,14,owner,34,married,no_rec,fixed,39,130,4000,0
3526,1,owner,41,single,yes_rec,freelance,38,176,15000,0
3527,6,other,23,single,no_rec,fixed,37,68,0,0
3528,4,parents,24,married,no_rec,fixed,30,130,0,0
3530,8,priv,45,married,no_rec,freelance,70,200,35000,0
3531,6,parents,30,separated,no_rec,fixed,48,170,0,0
3532,6,parents,26,single,yes_rec,fixed,32,270,0,0
3533,15,owner,34,married,no_rec,fixed,43,82,3500,0
3534,17,rent,50,married,no_rec,freelance,63,79,1000,0
3535,6,rent,45,married,no_rec,fixed,51,139,0,0
3536,18,owner,51,married,no_rec,fixed,75,205,8000,0
3538,0,owner,20,single,no_rec,partime,39,188,2000,1500
3539,2,owner,55,married,no_rec,others,37,135,8000,0
3541,23,rent,43,married,no_rec,fixed,55,92,23,0
3542,3,owner,32,married,no_rec,fixed,55,120,5000,0
3543,18,owner,42,married,no_rec,fixed,42,172,3500,0
3545,3,rent,30,married,no_rec,fixed,82,169,0,0
3546,0,priv,22,single,yes_rec,partime,34,115,1000,0
3547,15,owner,41,married,yes_rec,partime,38,180,6000,0
3548,15,owner,55,married,no_rec,freelance,38,63,14500,0
3549,12,rent,30,single,yes_rec,fixed,44,86,0,0
3550,15,rent,45,married,no_rec,fixed,95,130,3000,0
3551,2,rent,29,married,no_rec,fixed,87,200,0,0
3553,4,owner,26,married,no_rec,fixed,40,100,6500,3900
3554,1,priv,22,single,no_rec,partime,34,73,4500,4300
3555,4,rent,53,widow,no_rec,others,41,22,20000,0
3556,2,owner,37,married,no_rec,fixed,62,83,3500,0
3557,1,rent,28,married,yes_rec,fixed,46,122,0,0
3558,15,other,39,separated,no_rec,fixed,43,116,4000,0
3559,4,owner,25,single,no_rec,freelance,35,100,25000,0
3560,3,parents,27,single,yes_rec,fixed,36,117,0,0
3562,16,parents,31,single,yes_rec,fixed,38,72,0,0
3564,31,owner,58,married,no_rec,fixed,64,293,8000,0
3565,38,owner,56,married,yes_rec,fixed,73,98,7000,0
3566,1,parents,26,single,no_rec,fixed,34,57,0,0
3567,17,owner,44,married,no_rec,fixed,51,116,3000,0
3568,17,rent,52,married,no_rec,fixed,73,200,0,0
3569,22,owner,54,married,no_rec,fixed,33,104,3000,0
3570,11,other,48,married,no_rec,fixed,80,225,0,0
3571,5,owner,28,married,no_rec,fixed,29,141,5500,0
3572,1,rent,37,married,no_rec,partime,72,145,0,0
3573,1,parents,36,married,no_rec,partime,55,45,0,0
3574,14,rent,38,married,no_rec,fixed,73,146,0,0
3575,0,parents,34,married,no_rec,fixed,49,225,8000,2300
3576,20,owner,60,married,no_rec,freelance,39,142,12000,0
3577,7,owner,53,married,no_rec,fixed,50,161,6000,2000
3579,5,owner,49,married,no_rec,fixed,37,121,3000,0
3580,4,rent,37,single,yes_rec,fixed,79,436,0,0
3582,0,parents,23,single,no_rec,partime,33,37,2500,0
3584,2,parents,24,single,no_rec,freelance,34,214,7000,2400
3585,1,owner,35,married,no_rec,freelance,101,174,11900,0
3586,0,owner,49,married,no_rec,fixed,73,400,5000,0
3587,4,priv,37,married,no_rec,freelance,74,120,10500,1500
3588,11,rent,53,married,yes_rec,fixed,75,210,0,0
3589,0,rent,33,married,yes_rec,partime,68,155,0,0
3590,2,parents,22,single,no_rec,fixed,37,185,0,0
3591,3,rent,23,single,no_rec,fixed,58,244,3100,0
3592,7,rent,39,married,no_rec,fixed,80,130,0,0
3593,12,owner,28,married,no_rec,fixed,48,167,3000,1750
3594,15,rent,36,married,no_rec,fixed,69,145,0,0
3595,0,parents,21,single,no_rec,others,33,149,3000,0
3596,0,owner,33,separated,no_rec,partime,37,78,0,0
3597,8,rent,56,married,no_rec,fixed,63,266,5000,0
3598,2,parents,35,married,no_rec,fixed,46,175,0,0
3600,28,owner,46,married,no_rec,fixed,68,170,6000,0
3601,16,owner,55,married,no_rec,fixed,37,140,6000,0
3602,7,owner,44,married,no_rec,fixed,91,271,11000,5500
3603,2,parents,25,single,no_rec,fixed,34,91,0,0
3604,20,rent,54,married,no_rec,fixed,49,75,0,0
3605,0,other,21,single,no_rec,partime,35,162,0,0
3607,5,parents,32,married,no_rec,freelance,30,147,0,0
3608,2,owner,30,single,no_rec,freelance,34,177,6500,2300
3609,7,other,30,single,no_rec,fixed,32,102,0,0
3610,1,parents,21,single,no_rec,fixed,39,200,0,0
3611,14,other,30,married,no_rec,fixed,47,130,0,0
3612,0,ignore,26,married,no_rec,partime,54,150,5000,0
3613,3,owner,38,married,no_rec,fixed,87,125,9000,0
3614,15,owner,32,married,no_rec,fixed,46,108,4500,0
3615,10,rent,51,married,no_rec,fixed,63,150,0,0
3616,4,owner,38,married,no_rec,freelance,33,142,4000,0
3617,0,rent,30,married,no_rec,fixed,66,188,0,0
3618,0,parents,27,single,no_rec,partime,36,140,0,0
3619,2,owner,60,married,no_rec,fixed,29,122,3000,0
3620,14,owner,48,married,no_rec,fixed,50,112,6000,0
3621,2,parents,22,single,yes_rec,fixed,33,110,0,0
3622,3,owner,47,married,no_rec,freelance,54,106,10000,0
3624,1,other,27,single,yes_rec,partime,37,105,0,0
3625,14,owner,41,married,yes_rec,fixed,67,72,4000,0
3626,13,owner,45,married,no_rec,fixed,37,106,4000,0
3628,7,priv,36,married,yes_rec,fixed,46,300,7000,0
3629,14,rent,41,married,no_rec,fixed,53,92,0,0
3631,15,owner,38,married,no_rec,fixed,41,118,4000,2600
3632,11,rent,38,married,no_rec,fixed,73,71,0,0
3633,4,owner,35,married,no_rec,freelance,58,66,8000,0
3634,2,parents,24,single,no_rec,fixed,36,101,0,0
3635,3,owner,30,married,no_rec,fixed,54,164,4500,0
3636,1,owner,30,single,yes_rec,freelance,34,57,4000,2100
3637,20,owner,53,married,no_rec,freelance,40,159,6000,0
3639,22,owner,40,married,no_rec,fixed,40,180,1,0
3640,3,parents,24,single,no_rec,fixed,42,80,0,0
3641,11,owner,36,married,yes_rec,fixed,37,81,5000,2000
3642,1,other,24,single,no_rec,fixed,35,114,0,0
3643,9,owner,39,married,no_rec,fixed,31,350,8000,0
3644,0,other,32,single,no_rec,fixed,42,73,1,0
3645,10,owner,37,married,yes_rec,freelance,48,107,20000,600
3647,5,rent,48,married,yes_rec,fixed,43,110,0,0
3648,0,owner,42,married,yes_rec,partime,36,130,7000,3000
3649,3,rent,25,married,yes_rec,freelance,34,78,0,0
3652,6,rent,24,married,no_rec,fixed,60,175,0,0
3654,6,parents,27,single,no_rec,freelance,30,140,0,0
3655,7,rent,49,married,no_rec,fixed,51,115,0,0
3657,5,owner,32,married,no_rec,fixed,38,124,4000,0
3658,26,priv,41,separated,yes_rec,fixed,30,201,4700,3100
3659,1,parents,20,single,no_rec,partime,38,80,0,0
3660,5,priv,31,married,no_rec,fixed,34,90,3000,0
3662,20,owner,49,married,no_rec,fixed,53,122,9000,0
3663,7,owner,35,married,yes_rec,fixed,53,315,10000,4000
3664,1,rent,27,single,no_rec,fixed,67,270,0,0
3665,7,parents,40,married,no_rec,fixed,75,200,10000,0
3666,5,other,25,married,no_rec,fixed,59,95,0,0
3667,7,priv,32,married,no_rec,fixed,50,242,3500,2000
3668,16,owner,48,married,no_rec,freelance,39,364,5000,0
3669,5,owner,38,married,no_rec,freelance,58,182,5000,0
3670,3,owner,24,single,yes_rec,fixed,37,105,6000,0
3671,0,owner,36,married,no_rec,freelance,47,91,8000,0
3672,16,owner,40,married,no_rec,fixed,54,225,20000,3000
3673,17,other,62,single,no_rec,fixed,36,100,0,0
3677,3,rent,22,married,no_rec,fixed,53,150,0,0
3678,6,owner,39,married,no_rec,freelance,72,178,18000,0
3679,20,owner,63,married,no_rec,fixed,52,256,7000,0
3681,0,owner,24,single,no_rec,others,34,82,10000,0
3682,5,owner,52,married,no_rec,fixed,30,220,12000,5000
3683,1,owner,45,married,yes_rec,freelance,90,59,4000,0
3684,1,parents,20,single,no_rec,fixed,30,61,0,0
3686,15,other,46,married,yes_rec,freelance,43,244,8000,0
3687,2,owner,24,married,yes_rec,fixed,29,160,3100,400
3688,1,rent,46,married,no_rec,fixed,49,119,0,0
3689,18,rent,35,married,no_rec,partime,79,63,0,0
3691,10,rent,34,divorced,no_rec,fixed,55,189,0,0
3692,11,rent,38,married,yes_rec,fixed,74,123,0,0
3694,1,rent,22,single,no_rec,fixed,50,113,0,0
3696,2,priv,51,married,no_rec,freelance,39,54,10500,0
3697,11,rent,28,married,yes_rec,freelance,62,190,2000,0
3698,8,owner,31,married,no_rec,fixed,53,110,5000,2000
3700,4,rent,38,married,no_rec,fixed,51,98,0,0
3702,4,owner,32,married,no_rec,fixed,69,147,3500,0
3703,3,owner,38,single,no_rec,fixed,29,250,5000,0
3704,1,parents,18,single,no_rec,partime,42,95,4000,0
3705,16,owner,55,married,yes_rec,fixed,55,230,5000,0
3706,1,owner,38,married,no_rec,others,31,106,4000,0
3707,12,owner,38,married,no_rec,fixed,53,130,5000,0
3708,18,owner,48,married,no_rec,fixed,44,104,5500,25
3710,10,owner,50,married,no_rec,freelance,40,128,11500,0
3711,14,owner,43,married,no_rec,fixed,66,120,5000,0
3712,2,parents,26,single,no_rec,freelance,39,66,0,0
3714,5,owner,38,married,no_rec,freelance,57,63,4000,0
3715,5,owner,39,married,yes_rec,freelance,69,66,10000,0
3716,27,owner,48,married,no_rec,freelance,34,70,5000,0
3717,3,rent,30,married,yes_rec,freelance,59,140,0,0
3718,2,priv,30,married,yes_rec,fixed,49,178,5000,0
3719,10,other,48,married,no_rec,fixed,30,203,4000,1500
3720,16,owner,41,married,no_rec,fixed,66,87,3000,0
3721,15,owner,39,married,no_rec,freelance,67,555,40000,0
3722,14,owner,33,single,no_rec,freelance,36,115,4000,1500
3723,4,parents,25,married,no_rec,freelance,35,95,25000,0
3724,3,parents,20,single,yes_rec,fixed,36,55,0,0
3725,2,parents,28,single,no_rec,fixed,35,140,1000,0
3726,25,priv,56,married,yes_rec,freelance,87,85,3500,0
3728,1,priv,27,married,no_rec,freelance,28,130,4650,2850
3729,30,owner,52,married,no_rec,freelance,46,80,7000,0
3730,10,parents,33,single,no_rec,freelance,41,200,70000,12000
3731,4,owner,24,married,no_rec,fixed,29,95,2500,0
3732,12,owner,46,married,no_rec,freelance,42,58,8000,0
3733,30,owner,54,widow,no_rec,freelance,35,224,20000,0
3734,20,owner,44,married,no_rec,fixed,62,168,3000,0
3735,1,rent,28,married,no_rec,freelance,49,179,0,0
3736,2,priv,20,single,no_rec,freelance,29,107,54000,0
3737,4,owner,23,married,no_rec,fixed,39,160,6500,3700
3738,4,rent,60,married,no_rec,fixed,68,111,0,0
3740,11,owner,30,married,yes_rec,fixed,33,110,4000,62
3742,14,rent,41,married,no_rec,fixed,57,181,0,0
3743,3,parents,38,married,no_rec,partime,54,67,0,0
3745,20,owner,40,divorced,no_rec,freelance,69,150,5500,0
3746,20,rent,45,married,no_rec,fixed,80,170,0,0
3747,0,rent,25,married,no_rec,fixed,56,150,0,0
3748,12,rent,46,married,yes_rec,fixed,123,294,0,0
3751,2,owner,38,married,yes_rec,fixed,87,192,23000,3000
3752,3,parents,24,single,no_rec,fixed,41,100,0,0
3753,4,rent,23,married,no_rec,freelance,57,171,0,0
3754,3,priv,24,single,no_rec,fixed,38,245,5000,0
3755,1,ignore,28,married,yes_rec,freelance,48,124,4000,0
3756,11,owner,26,married,yes_rec,partime,41,110,4500,2000
3757,1,rent,26,single,no_rec,partime,42,70,0,0
3759,1,rent,29,married,no_rec,fixed,74,133,0,0
3760,10,parents,34,married,yes_rec,freelance,41,54,10000,0
3762,2,owner,28,married,no_rec,freelance,31,196,7000,3950
3763,3,parents,36,married,yes_rec,fixed,61,92,0,0
3764,10,owner,45,married,no_rec,freelance,41,325,12000,1200
3765,3,priv,38,divorced,yes_rec,fixed,35,136,12500,0
3766,10,owner,33,married,no_rec,fixed,38,110,5000,0
3767,2,rent,56,single,no_rec,freelance,53,157,11000,4500
3768,4,other,25,single,no_rec,fixed,33,162,0,0
3769,7,parents,33,single,no_rec,partime,34,70,0,0
3771,16,parents,44,single,no_rec,freelance,33,86,0,0
3773,7,owner,28,married,yes_rec,fixed,58,148,8000,0
3774,2,other,25,married,no_rec,fixed,42,129,0,0
3775,3,rent,44,separated,yes_rec,fixed,60,150,0,0
3776,1,owner,38,married,no_rec,fixed,65,102,3500,0
3777,7,owner,32,married,yes_rec,fixed,40,140,5500,0
3778,2,owner,24,single,no_rec,partime,35,120,3000,0
3780,27,rent,50,married,no_rec,fixed,45,115,0,0
3781,6,owner,31,married,no_rec,fixed,33,84,3000,0
3782,3,owner,26,married,no_rec,fixed,43,128,3000,0
3783,9,priv,32,married,no_rec,fixed,67,155,12000,5000
3784,5,parents,26,single,no_rec,fixed,36,140,0,0
3786,20,other,47,married,yes_rec,fixed,106,105,0,0
3787,18,priv,49,married,no_rec,fixed,74,140,4000,0
3792,1,owner,56,married,no_rec,others,59,52,3500,0
3793,10,owner,26,married,no_rec,fixed,48,135,5000,3700
3794,14,owner,34,married,no_rec,fixed,67,143,5000,0
3795,13,parents,31,married,no_rec,fixed,34,90,0,0
3796,4,ignore,62,married,no_rec,freelance,38,102,8000,0
3797,20,owner,46,single,no_rec,fixed,43,250,25000,4000
3798,15,owner,49,married,no_rec,fixed,60,162,5000,0
3799,24,owner,46,married,no_rec,fixed,63,140,6000,1000
3800,10,owner,36,married,no_rec,fixed,32,235,12000,1700
3801,2,parents,24,single,no_rec,fixed,36,60,0,0
3802,21,owner,44,married,no_rec,fixed,62,124,4000,0
3803,1,rent,24,married,yes_rec,partime,47,70,0,0
3804,11,owner,27,married,no_rec,fixed,33,140,4000,0
3805,12,owner,27,married,yes_rec,fixed,31,100,3000,0
3806,5,rent,51,married,no_rec,fixed,68,184,0,0
3808,1,rent,37,married,yes_rec,partime,73,116,6000,0
3809,10,owner,41,married,no_rec,others,33,57,5000,0
3810,0,owner,27,married,no_rec,partime,77,210,7000,4800
3811,1,owner,20,single,no_rec,fixed,38,53,2000,1600
3812,0,parents,24,single,no_rec,partime,33,111,3000,1200
3813,10,owner,50,married,no_rec,freelance,75,200,19,0
3814,10,owner,32,married,no_rec,fixed,69,160,4000,1800
3815,2,owner,30,married,yes_rec,freelance,45,98,5000,700
3816,16,owner,32,married,no_rec,fixed,59,159,4000,0
3817,0,rent,19,single,no_rec,others,36,14,0,0
3818,10,owner,39,married,no_rec,freelance,78,67,8000,0
3822,6,owner,51,married,no_rec,freelance,50,106,12000,0
3823,0,parents,21,single,no_rec,partime,34,48,0,0
3824,3,parents,23,single,no_rec,fixed,29,62,0,0
3825,1,owner,39,married,no_rec,others,41,70,4000,0
3826,3,rent,39,married,no_rec,fixed,107,150,0,0
3827,12,owner,39,married,no_rec,freelance,70,95,6000,0
3828,0,priv,31,married,no_rec,partime,40,202,6000,0
3829,2,rent,24,married,no_rec,fixed,47,100,4000,0
3830,2,priv,37,married,yes_rec,partime,75,115,2000,0
3831,2,parents,24,single,no_rec,fixed,37,164,0,0
3833,4,owner,40,married,yes_rec,fixed,63,150,3500,200
3834,21,owner,63,married,yes_rec,fixed,51,165,3000,0
3835,14,rent,38,married,no_rec,fixed,63,108,0,0
3836,25,owner,51,married,no_rec,fixed,33,93,3500,0
3837,6,other,30,married,no_rec,fixed,61,133,0,0
3838,3,owner,37,married,no_rec,fixed,53,55,0,0
3839,13,owner,39,married,no_rec,fixed,39,148,14000,0
3840,5,parents,31,single,no_rec,fixed,33,130,0,0
3841,16,other,34,married,no_rec,fixed,49,120,6000,0
3842,3,parents,20,single,no_rec,freelance,40,124,7000,0
3843,5,other,65,married,yes_rec,others,30,99,0,0
3844,16,rent,32,single,yes_rec,fixed,54,120,0,0
3845,2,rent,29,single,no_rec,fixed,59,250,0,0
3846,0,parents,31,married,no_rec,others,69,37,0,0
3847,23,parents,37,single,no_rec,freelance,28,71,4500,0
3848,6,owner,55,married,no_rec,freelance,46,74,16000,1500
3849,0,parents,19,single,no_rec,freelance,39,73,0,0
3850,1,other,21,single,no_rec,partime,49,135,0,0
3851,3,parents,25,married,no_rec,fixed,40,70,0,0
3852,5,owner,58,married,yes_rec,others,44,79,7000,0
3853,0,rent,20,single,yes_rec,partime,64,105,0,0
3854,9,priv,27,married,no_rec,fixed,48,102,5000,360
3855,0,owner,29,married,no_rec,others,68,50,11000,0
3856,8,owner,39,married,no_rec,fixed,68,160,1500,0
3857,24,owner,43,single,no_rec,fixed,32,120,3500,0
3860,2,rent,49,married,no_rec,fixed,49,155,0,0
3861,33,owner,61,married,no_rec,fixed,36,130,8000,0
3862,0,owner,31,married,yes_rec,partime,43,120,3000,150
3863,0,rent,46,separated,no_rec,fixed,49,124,0,0
3864,7,parents,25,single,no_rec,fixed,32,75,0,0
3865,20,owner,37,married,yes_rec,fixed,59,150,3500,0
3866,10,rent,36,divorced,no_rec,freelance,52,100,0,0
3867,17,owner,60,married,no_rec,fixed,64,78,2500,0
3869,10,owner,32,married,no_rec,fixed,51,419,5500,2500
3870,4,rent,25,married,no_rec,fixed,60,112,0,0
3871,3,rent,32,married,no_rec,fixed,49,147,0,0
3872,31,owner,53,married,yes_rec,fixed,54,165,6000,0
3873,3,rent,32,married,no_rec,fixed,54,160,0,0
3874,8,rent,46,married,no_rec,freelance,41,147,0,0
3875,0,rent,22,single,no_rec,freelance,39,34,0,0
3876,1,rent,25,married,no_rec,partime,50,73,0,0
3877,12,owner,37,married,no_rec,fixed,54,98,9000,200
3878,2,rent,44,married,no_rec,partime,59,123,5000,0
3879,10,owner,36,married,no_rec,freelance,47,14,4000,0
3880,1,owner,40,married,yes_rec,fixed,50,100,8500,0
3881,0,owner,47,married,no_rec,freelance,51,56,6000,0
3882,3,owner,32,married,no_rec,fixed,52,90,6000,0
3883,1,owner,21,single,yes_rec,fixed,34,294,53000,0
3884,10,owner,50,married,no_rec,freelance,85,135,7500,0
3885,19,parents,34,single,no_rec,fixed,42,80,0,0
3886,0,parents,33,single,no_rec,fixed,38,112,6000,0
3887,3,rent,29,married,yes_rec,fixed,54,100,0,0
3890,2,owner,24,married,no_rec,fixed,55,375,5000,0
3891,2,other,39,single,no_rec,fixed,35,113,0,0
3893,17,owner,55,married,yes_rec,freelance,72,73,15000,0
3894,5,owner,26,single,no_rec,fixed,36,34,10000,5000
3895,19,owner,34,married,no_rec,fixed,55,196,7000,1000
3896,1,rent,24,married,no_rec,partime,43,56,0,0
3897,16,owner,31,married,no_rec,fixed,46,200,5000,800
3899,15,owner,43,married,no_rec,freelance,52,310,7000,0
3901,0,parents,22,single,no_rec,partime,37,103,4500,0
3902,0,parents,41,single,no_rec,partime,37,131,4500,0
3903,0,priv,43,married,no_rec,partime,46,117,2000,250
3904,0,rent,25,single,yes_rec,partime,52,120,0,0
3905,0,rent,18,single,yes_rec,others,38,33,0,0
3906,0,parents,35,single,no_rec,freelance,36,43,0,0
3907,9,other,31,married,no_rec,fixed,59,130,0,0
3910,5,parents,28,married,no_rec,fixed,49,107,0,0
3911,0,rent,22,single,no_rec,partime,38,65,0,0
3912,4,parents,28,married,no_rec,fixed,38,173,0,0
3913,13,owner,35,married,no_rec,fixed,60,134,4500,700
3914,8,owner,41,married,no_rec,freelance,54,173,8000,0
3915,1,parents,22,single,no_rec,freelance,36,78,3500,0
3916,5,ignore,51,divorced,no_rec,fixed,37,95,6000,0
3918,1,owner,40,married,yes_rec,fixed,51,155,2500,0
3919,3,owner,45,married,yes_rec,fixed,53,87,3500,0
3920,0,parents,22,single,no_rec,freelance,43,134,0,0
3921,1,parents,31,married,no_rec,fixed,37,61,4000,0
3922,3,priv,35,married,no_rec,fixed,72,185,3500,1200
3923,20,owner,48,separated,no_rec,freelance,69,300,18000,0
3924,3,owner,40,married,yes_rec,freelance,54,68,4500,0
3925,10,owner,37,married,yes_rec,fixed,61,320,15000,1000
3926,1,owner,20,single,no_rec,partime,40,139,4000,0
