Id,OwnerUserId,CreationDate,ParentId,Score,IsAcceptedAnswer,Body
34284736,5681262,2015-12-15T08:54:25Z,2247045,0,FALSE,"<p>ATTENTION with substring, if string length is not a multiple of your requested length, then you will need a <strong><em>+(n-1)</em></strong> in the second sequence:</p>

<pre><code>substring(x,seq(1,nchar(x),n),seq(n,nchar(x)+n-1,n)) 
</code></pre>
"
34303118,2702219,2015-12-16T02:45:39Z,2547402,1,FALSE,"<p>Another possible solution:</p>

<pre><code>Mode &lt;- function(x) {
    if (is.numeric(x)) {
        x_table &lt;- table(x)
        return(as.numeric(names(x_table)[which.max(x_table)]))
    }
}
</code></pre>

<p>Usage:</p>

<pre><code>set.seed(100)
v &lt;- sample(x = 1:100, size = 1000000, replace = TRUE)
system.time(Mode(v))
</code></pre>

<p>Output:</p>

<pre><code>   user  system elapsed 
   0.32    0.00    0.31 
</code></pre>
"
34382518,5700340,2015-12-20T15:24:38Z,2478272,2,FALSE,"<p>You can use PMCMR package. <a href=""https://cran.r-project.org/web/packages/PMCMR/vignettes/PMCMR.pdf"" rel=""nofollow"">There</a> is more information about it. </p>

<pre><code>Spelling_Grades &lt;- c(90,87,89,90,75,88,97,99,78,85,72,76,77,79,70)
Methods &lt;- c(""A"",""A"",""A"",""A"",""B"",""B"",""B"",""B"",""B"",""B"",""C"",""C"",""C"",""C"",""C"")
kruskalmc(Spelling_Grades~Methods)

#This method doesn't accept characters that's why I've changed the methods to integer
Methods &lt;- c(1,1,1,1,2,2,2,2,2,2,3,3,3,3,3)
posthoc.kruskal.nemenyi.test(Spelling_Grades~Methods) 
</code></pre>

<p>The two methods above give same results.</p>
"
34439020,2776559,2015-12-23T15:37:15Z,952275,0,FALSE,"<p>As suggested in the <a href=""https://cran.r-project.org/web/packages/stringr/index.html"" rel=""nofollow""><code>stringr</code></a> package, this can be achieved using either <code>str_match()</code> or <code>str_extract()</code>. </p>

<p>Adapted from the manual:</p>

<pre><code>library(stringr)

strings &lt;- c("" 219 733 8965"", ""329-293-8753 "", ""banana"", 
             ""239 923 8115 and 842 566 4692"",
             ""Work: 579-499-7527"", ""$1000"",
             ""Home: 543.355.3679"")
phone &lt;- ""([2-9][0-9]{2})[- .]([0-9]{3})[- .]([0-9]{4})""
</code></pre>

<p>Extracting and combining our groups:</p>

<pre><code>str_extract(strings, phone)
# [1] ""219 733 8965"" ""329-293-8753"" NA             ""239 923 8115"" ""579-499-7527"" NA            
# [7] ""543.355.3679""
</code></pre>

<p>Indicating groups with an output matrix (we're interested in columns 2+):</p>

<pre><code>str_match(strings, phone)
#      [,1]           [,2]  [,3]  [,4]  
# [1,] ""219 733 8965"" ""219"" ""733"" ""8965""
# [2,] ""329-293-8753"" ""329"" ""293"" ""8753""
# [3,] NA             NA    NA    NA    
# [4,] ""239 923 8115"" ""239"" ""923"" ""8115""
# [5,] ""579-499-7527"" ""579"" ""499"" ""7527""
# [6,] NA             NA    NA    NA    
# [7,] ""543.355.3679"" ""543"" ""355"" ""3679""
</code></pre>
"
34497727,3357059,2015-12-28T17:12:21Z,1581232,5,FALSE,"<p>You can also try using the fuction argument 'format.args' </p>

<pre><code>  ## Demonstration of additional formatC() arguments.
  print(fm1.table, format.args = list(big.mark = ""'"", decimal.mark = "",""))
</code></pre>

<p>from here</p>

<p><a href=""https://cran.rstudio.com/web/packages/xtable/xtable.pdf"" rel=""nofollow noreferrer"">https://cran.rstudio.com/web/packages/xtable/xtable.pdf</a></p>
"
34500661,168139,2015-12-28T20:56:58Z,1395391,1,TRUE,"<p>The original question was written 2009-09. At the time I was using RGoogleDocs to read google spreadsheets. In the last few months I discovered an actively created and maintained package called ""<a href=""https://cran.r-project.org/web/packages/googlesheets/index.html"" rel=""nofollow"">googlesheets: Manage Google Spreadsheets from R</a>"" by Jennifer Bryan and Joanna Zhao in British Columbia, Canada. At first it was only on GitHub and now it is in the Cran repository. It works well. It is good for reading and writing. It does not expose one's google password. All problems that I previously had in RGoogleDocs have been made irrelevant by googlesheets. </p>
"
34558755,2604954,2016-01-01T18:21:52Z,1444306,2,FALSE,"<p>Try the <code>outliers::score</code> function. I don't advise removing the so called outlier's, but knowing your extreme observations is good.</p>

<pre><code>library(outliers)
set.seed(1234)
x = rnorm(10)
[1] -1.2070657  0.2774292  1.0844412 -2.3456977  0.4291247  0.5060559 -0.5747400 -0.5466319
[9] -0.5644520 -0.8900378
outs &lt;- scores(x, type=""chisq"", prob=0.9)  # beyond 90th %ile based on chi-sq
#&gt; [1] FALSE FALSE FALSE  TRUE FALSE FALSE FALSE FALSE FALSE FALSE
x[outs]  # most extreme
#&gt; [1] -2.345698
</code></pre>

<p>You'll find more help with <a href=""http://r-statistics.co/Outlier-Treatment-With-R.html#outliers%20package"" rel=""nofollow"">outlier detection here</a></p>
"
34672791,4950019,2016-01-08T08:46:11Z,2689900,0,FALSE,"<p>You could try simply saving the workspace from one session and manually loading it into the other one (or any kind of variation on this theme, like saving only the objects you share between the 2 sessions with <code>saveRDS</code> or similar). That would require some extra <code>load</code> and <code>save</code> commands but you could automatise this further by adding some lines in your <code>.RProfile</code> file that is executed at the beginning of every <code>R</code> session. <a href=""https://stat.ethz.ch/R-manual/R-devel/library/base/html/Startup.html"" rel=""nofollow"">Here</a> is some more detailed information about <code>R</code> on startup. But I guess it all highly depends on what are you doing inside the <code>R</code> sessions. hth</p>
"
34780988,2846766,2016-01-14T03:04:12Z,2096473,2,FALSE,"<p>I run the same code from any of three Linux or Windows machines. I use the following to set up working directories:</p>

<pre><code>if(R.Version()$os == ""linux-gnu"" {
  dir.pre &lt;- ""/home""
} else {
  dir.pre &lt;- ""C:/Users""
}
</code></pre>

<p>On my debian linux server and my Ubuntu laptop:</p>

<pre><code>&gt; .Platform$OS.type
[1] ""unix""
&gt; R.Version()$os
[1] ""linux-gnu""
</code></pre>

<p>On my Windows 10 laptop, in RStudio:</p>

<pre><code>&gt; .Platform$OS.type
[1] ""windows""
&gt; R.Version()$os
[1] ""mingw32""
</code></pre>

<p>Feel free to edit and add to this list.</p>
"
34795143,2204410,2016-01-14T16:48:55Z,2261079,3,FALSE,"<p>Another option is to use the <code>stri_trim</code> function from the <code>stringi</code> package which defaults to removing leading and trailing whitespace:</p>

<pre><code>&gt; x &lt;- c(""  leading space"",""trailing space   "")
&gt; stri_trim(x)
[1] ""leading space""  ""trailing space""
</code></pre>

<p>For only removing leading whitespace, use <code>stri_trim_left</code>. For only removing trailing whitespace, use <code>stri_trim_right</code>. When you want to remove other leading or trailing characters, you have to specify that with <code>pattern =</code>.</p>

<p>See also <code>?stri_trim</code> for more info.</p>
"
34803700,3126298,2016-01-15T03:01:13Z,1439348,0,FALSE,"<p>I recently stumbled across the <a href=""https://github.com/cran"" rel=""nofollow"">CRAN Meta repository on GitHub</a>, which basically holds a read-only version of all packages in the CRAN repository. You can search by package name, after selecting the package you'Re after there is a folder called <strong>R</strong> within, which houses the source code in R.</p>

<p>For example, I searched for the package <em>mboost</em>, clicked on the in and entered the <strong>R</strong> folder, which shows this <a href=""https://github.com/cran/mboost/tree/master/R"" rel=""nofollow"">list of code</a>.</p>

<p>I haven't had a case yet where I couldn't find what I was after.
I also haven't got as far as to see if <em>ALL</em> underlying C/C++ code is shown or linked, but it was for the <em>mboost</em> example above. The c-code was in another top-level folder named <em>src</em></p>
"
34872323,2604954,2016-01-19T08:53:59Z,2258784,0,FALSE,"<p>I made this quick reference for any <a href=""http://r-statistics.co/ggplot2-cheatsheet.html"" rel=""nofollow"">theme or tasks</a> you might look for. For a more general understanding, this <a href=""http://r-statistics.co/ggplot2-Tutorial-With-R.html"" rel=""nofollow"">ggplot2 tutorial</a> should help.</p>
"
34949476,1731796,2016-01-22T14:50:45Z,2667673,4,FALSE,"<p>If you have less than 4 rows, you can use the <code>head</code> function ( <code>head(data, 4)</code> or <code>head(data, n=4)</code>) and it works like a charm. But, assume we have the following dataset with 15 rows</p>

<pre><code>&gt;data &lt;- data &lt;- read.csv(""./data.csv"", sep = "";"", header=TRUE)

&gt;data
 LungCap Age Height Smoke Gender Caesarean
1    6.475   6   62.1    no   male        no
2   10.125  18   74.7   yes female        no
3    9.550  16   69.7    no female       yes
4   11.125  14   71.0    no   male        no
5    4.800   5   56.9    no   male        no
6    6.225  11   58.7    no female        no
7    4.950   8   63.3    no   male       yes
8    7.325  11   70.4    no  male         no
9    8.875  15   70.5    no   male        no
10   6.800  11   59.2    no   male        no
11   6.900  12   59.3    no   male        no
12   6.100  13   59.4    no   male        no
13   6.110  14   59.5    no   male        no
14   6.120  15   59.6    no   male        no
15   6.130  16   59.7    no   male        no
</code></pre>

<p>Let's say, you want to select the first 10 rows. The easiest way to do it would be <code>data[1:10, ]</code>.</p>

<pre><code>&gt; data[1:10,]
   LungCap Age Height Smoke Gender Caesarean
1    6.475   6   62.1    no   male        no
2   10.125  18   74.7   yes female        no
3    9.550  16   69.7    no female       yes
4   11.125  14   71.0    no   male        no
5    4.800   5   56.9    no   male        no
6    6.225  11   58.7    no female        no
7    4.950   8   63.3    no   male       yes
8    7.325  11   70.4    no  male         no
9    8.875  15   70.5    no   male        no
10   6.800  11   59.2    no   male        no
</code></pre>

<p>However, let's say you try to retrieve the first 19 rows and see the what happens - you will have missing values</p>

<pre><code>&gt; data[1:19,]
     LungCap Age Height Smoke Gender Caesarean
1      6.475   6   62.1    no   male        no
2     10.125  18   74.7   yes female        no
3      9.550  16   69.7    no female       yes
4     11.125  14   71.0    no   male        no
5      4.800   5   56.9    no   male        no
6      6.225  11   58.7    no female        no
7      4.950   8   63.3    no   male       yes
8      7.325  11   70.4    no  male         no
9      8.875  15   70.5    no   male        no
10     6.800  11   59.2    no   male        no
11     6.900  12   59.3    no   male        no
12     6.100  13   59.4    no   male        no
13     6.110  14   59.5    no   male        no
14     6.120  15   59.6    no   male        no
15     6.130  16   59.7    no   male        no
NA        NA  NA     NA  &lt;NA&gt;   &lt;NA&gt;      &lt;NA&gt;
NA.1      NA  NA     NA  &lt;NA&gt;   &lt;NA&gt;      &lt;NA&gt;
NA.2      NA  NA     NA  &lt;NA&gt;   &lt;NA&gt;      &lt;NA&gt;
NA.3      NA  NA     NA  &lt;NA&gt;   &lt;NA&gt;      &lt;NA&gt;
</code></pre>

<p>and with the head() function, </p>

<pre><code>&gt; head(data, 19) # or head(data, n=19)
   LungCap Age Height Smoke Gender Caesarean
1    6.475   6   62.1    no   male        no
2   10.125  18   74.7   yes female        no
3    9.550  16   69.7    no female       yes
4   11.125  14   71.0    no   male        no
5    4.800   5   56.9    no   male        no
6    6.225  11   58.7    no female        no
7    4.950   8   63.3    no   male       yes
8    7.325  11   70.4    no  male         no
9    8.875  15   70.5    no   male        no
10   6.800  11   59.2    no   male        no
11   6.900  12   59.3    no   male        no
12   6.100  13   59.4    no   male        no
13   6.110  14   59.5    no   male        no
14   6.120  15   59.6    no   male        no
15   6.130  16   59.7    no   male        no
</code></pre>

<p>Hope this help!</p>
"
34961890,5414452,2016-01-23T09:40:52Z,2632441,1,FALSE,"<p>using a property of the Pascal triangle:</p>

<pre><code>x &lt;- 1
print(x)
for (i in 1:10) { x &lt;- c(0, x) + c(x, 0); print(x) }
</code></pre>

<p>I suppose this code is very fast.</p>
"
34983829,4281711,2016-01-25T01:33:58Z,2470248,14,FALSE,"<p><strong>1</strong>.Using <strong>file argument</strong> in <code>cat</code>.</p>

<pre><code> cat(""Hello World"", file=""filename"")
</code></pre>

<p><strong>2</strong>.Use <code>sink</code> function to <strong>redirect</strong> all output from both <strong>print</strong> and <strong>cat</strong> to file.</p>

<pre><code> sink(""filename"")                     # Begin writing output to file
 print(""Hello World"")
 sink()                               # Resume writing output to console
</code></pre>

<p><strong>NOTE</strong>: The print function cannot redirect its output, but the sink function can
force all output to a file. </p>

<p><strong>3</strong>.Making <strong>connection to a file</strong> and <strong>writing</strong>.</p>

<pre><code>con &lt;- file(""filename"", ""w"")
cat(""Hello World"", file=con)
close(con)
</code></pre>
"
35013835,3910157,2016-01-26T12:26:04Z,1395410,1,FALSE,"<pre><code>pdf(file = ""Location_where_you_want_the_file/name_of_file.pdf"", title=""if you want any"")
plot() # Or other graphics you want to have printed in your pdf
dev.off()
</code></pre>

<p>You can plot as many things as you want in the pdf, the plots will be added to the pdf in different pages. 
dev.off() closes the connection to the file and the pdf will be created and you will se something like</p>

<pre><code>&gt; dev.off()
null device 1
</code></pre>
"
35015218,1169233,2016-01-26T13:43:16Z,2540129,5,FALSE,"<p>This is simple to do once you read <code>?print.trellis</code>. Of particular interest is the <code>split</code> parameter. It may seem complicated at first sight, but it's quite straightforward once you understand what it means. From the documentation:</p>

<blockquote>
  <p>split: a vector of 4 integers, c(x,y,nx,ny), that says to position the current plot at the x,y position in a regular array of nx by ny plots. (Note: this has origin at top left)</p>
</blockquote>

<p>You can see a couple of implementations on <code>example(print.trellis)</code>, but here's one that I prefer:</p>

<pre><code>library(lattice)

# Data
w &lt;- as.matrix(dist(Loblolly))
x &lt;- as.matrix(dist(HairEyeColor))
y &lt;- as.matrix(dist(rock))
z &lt;- as.matrix(dist(women))

# Plot assignments
pw &lt;- levelplot(w, scales = list(draw = FALSE))  # ""scales..."" removes axes
px &lt;- levelplot(x, scales = list(draw = FALSE))
py &lt;- levelplot(y, scales = list(draw = FALSE))
pz &lt;- levelplot(z, scales = list(draw = FALSE))

# Plot prints
print(pw, split = c(1, 1, 2, 2), more = TRUE)
print(px, split = c(2, 1, 2, 2), more = TRUE)
print(py, split = c(1, 2, 2, 2), more = TRUE)
print(pz, split = c(2, 2, 2, 2), more = FALSE)  # more = FALSE is redundant
</code></pre>

<p>The code above gives you this figure:
<a href=""https://i.stack.imgur.com/c7Sjx.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/c7Sjx.png"" alt=""levelplots""></a></p>

<p>As you can see, <code>split</code> takes four parameters. The <em>last two</em> refer to the size of your frame (similar to what <code>mfrow</code> does), whereas the <em>first two</em> parameters position your plot into the <code>nx</code> by <code>ny</code> frame.</p>
"
35022583,5067372,2016-01-26T19:49:30Z,2754469,5,FALSE,"<p>You can now use the <code>markovchain</code> package available in CRAN. The user <a href=""https://cran.r-project.org/web/packages/markovchain/vignettes/an_introduction_to_markovchain_package.pdf"" rel=""nofollow"">manual</a>. is pretty good and has several examples.  </p>
"
35233592,1908452,2016-02-05T21:11:52Z,1296646,10,FALSE,"<p>In response to a comment added in the OP for how to sort programmatically:</p>

<p>Using <code>dplyr</code> and <code>data.table</code></p>

<pre><code>library(dplyr)
library(data.table)
</code></pre>

<h1>dplyr</h1>

<p>Just use <code>arrange_</code>, which is the Standard Evaluation version for <code>arrange</code>.</p>

<pre><code>df1 &lt;- tbl_df(iris)
#using strings or formula
arrange_(df1, c('Petal.Length', 'Petal.Width'))
arrange_(df1, ~Petal.Length, ~Petal.Width)
    Source: local data frame [150 x 5]

   Sepal.Length Sepal.Width Petal.Length Petal.Width Species
          (dbl)       (dbl)        (dbl)       (dbl)  (fctr)
1           4.6         3.6          1.0         0.2  setosa
2           4.3         3.0          1.1         0.1  setosa
3           5.8         4.0          1.2         0.2  setosa
4           5.0         3.2          1.2         0.2  setosa
5           4.7         3.2          1.3         0.2  setosa
6           5.4         3.9          1.3         0.4  setosa
7           5.5         3.5          1.3         0.2  setosa
8           4.4         3.0          1.3         0.2  setosa
9           5.0         3.5          1.3         0.3  setosa
10          4.5         2.3          1.3         0.3  setosa
..          ...         ...          ...         ...     ...


#Or using a variable
sortBy &lt;- c('Petal.Length', 'Petal.Width')
arrange_(df1, .dots = sortBy)
    Source: local data frame [150 x 5]

   Sepal.Length Sepal.Width Petal.Length Petal.Width Species
          (dbl)       (dbl)        (dbl)       (dbl)  (fctr)
1           4.6         3.6          1.0         0.2  setosa
2           4.3         3.0          1.1         0.1  setosa
3           5.8         4.0          1.2         0.2  setosa
4           5.0         3.2          1.2         0.2  setosa
5           4.7         3.2          1.3         0.2  setosa
6           5.5         3.5          1.3         0.2  setosa
7           4.4         3.0          1.3         0.2  setosa
8           4.4         3.2          1.3         0.2  setosa
9           5.0         3.5          1.3         0.3  setosa
10          4.5         2.3          1.3         0.3  setosa
..          ...         ...          ...         ...     ...

#Doing the same operation except sorting Petal.Length in descending order
sortByDesc &lt;- c('desc(Petal.Length)', 'Petal.Width')
arrange_(df1, .dots = sortByDesc)
</code></pre>

<p>more info here: <a href=""https://cran.r-project.org/web/packages/dplyr/vignettes/nse.html"">https://cran.r-project.org/web/packages/dplyr/vignettes/nse.html</a></p>

<p>It is better to use formula as it also captures the environment to evaluate an expression in</p>

<h1>data.table</h1>

<pre><code>dt1 &lt;- data.table(iris) #not really required, as you can work directly on your data.frame
sortBy &lt;- c('Petal.Length', 'Petal.Width')
sortType &lt;- c(-1, 1)
setorderv(dt1, sortBy, sortType)
dt1
     Sepal.Length Sepal.Width Petal.Length Petal.Width   Species
  1:          7.7         2.6          6.9         2.3 virginica
  2:          7.7         2.8          6.7         2.0 virginica
  3:          7.7         3.8          6.7         2.2 virginica
  4:          7.6         3.0          6.6         2.1 virginica
  5:          7.9         3.8          6.4         2.0 virginica
 ---                                                            
146:          5.4         3.9          1.3         0.4    setosa
147:          5.8         4.0          1.2         0.2    setosa
148:          5.0         3.2          1.2         0.2    setosa
149:          4.3         3.0          1.1         0.1    setosa
150:          4.6         3.6          1.0         0.2    setosa
</code></pre>
"
35241496,1887645,2016-02-06T13:20:47Z,1395309,0,FALSE,"<p>If you do a lot of matrix operations and you are using Windows you can install <a href=""http://revolutionanalytics.com/revolution-r-open"" rel=""nofollow"">revolutionanalytics.com/revolution-r-open</a> for free, and this one comes with the intel MKL libraries which allow you to do multithreaded matrix operations. On Windows if you take the libiomp5md.dll, Rblas.dll and Rlapack.dll files from that install and overwrite the ones in whatever R version you like to use you'll have multithreaded matrix operations (typically you get a 10-20 x speedup for matrix operations). Or you can use the Atlas Rblas.dll from <a href=""http://prs.ism.ac.jp/~nakama/SurviveGotoBLAS2/binary/windows/x64"" rel=""nofollow"">prs.ism.ac.jp/~nakama/SurviveGotoBLAS2/binary/windows/x64</a> which also work on 64 bit R and are almost as fast as the MKL ones. I found this the single easiest thing to do to drastically increase R's performance on Windows systems. Not sure why they don't come as standard in fact on R Windows installs. </p>

<p>On Windows, multithreading unfortunately is not well supported in R (unless you use <a href=""https://wbnicholson.wordpress.com/2014/07/10/parallelization-in-rcpp-via-openmp/"" rel=""nofollow"">OpenMP via Rcpp</a>) and the available <a href=""http://gforge.se/2015/02/how-to-go-parallel-in-r-basics-tips/"" rel=""nofollow"">SOCKET-based parallelization on Windows systems, e.g. via package parallel, is very inefficient. On POSIX systems things are better as you can use forking there.</a> (package <code>multicore</code> there is I believe the most efficient one). You could also try to use package <code>Rdsm</code> for multithreading within a shared memory model - I've got a version on my github that has unflagged -unix only flag and should work also on Windows (earlier Windows wasn't supported as dependency <code>bigmemory</code> supposedly didn't work on Windows, but now it seems it does) :</p>

<pre><code>library(devtools)
devtools::install_github('tomwenseleers/Rdsm')
library(Rdsm)
</code></pre>
"
35262327,4133676,2016-02-08T04:24:29Z,2723034,0,FALSE,"<pre><code>invisible(cat(""Dataset: "", dataset, fill = TRUE))
invisible(cat("" Width: "" ,width, fill = TRUE))
invisible(cat("" Bin1:  "" ,bin1interval, fill = TRUE))
invisible(cat("" Bin2:  "" ,bin2interval, fill = TRUE))
invisible(cat("" Bin3:  "" ,bin3interval, fill = TRUE))
</code></pre>

<p>produces output without NULL at the end of the line or on the next line</p>

<pre><code>Dataset:  17 19 26 29 31 32 34 45 47 51 52 59 60 62 63
Width:  15.33333

Bin1:   17 32.33333
Bin2:   32.33333 47.66667
Bin3:   47.66667 63
</code></pre>
"
35280360,5900637,2016-02-08T22:12:20Z,1401904,0,FALSE,"<p>for me this page is good
<a href=""https://www.r-statistics.com/2013/03/updating-r-from-r-on-windows-using-the-installr-package/"" rel=""nofollow noreferrer"">https://www.r-statistics.com/2013/03/updating-r-from-r-on-windows-using-the-installr-package/</a>
or 
another option is just install the new option and at final you put, for example in windows in my pc</p>

<p>.libPaths(c(
""D:/Documents/R/win-library/3.2"",
""C:/Program Files/R/R-3.2.3/library"",
""C:/Program Files/R/R-3.2.0/library"",
""D:/Documents/R/win-library/2.15""
)</p>

<p>every path of last version in my case i always put  the first path is  ""D:/Documents/R/win-library/3.2"" that is fixed
and then i put the other because you do not need copy or move any packages, in my sugest just call it</p>
"
35367854,1583016,2016-02-12T16:42:17Z,1407238,2,FALSE,"<p>I've adapted the following autohotkey code shared to replace all backslashes with forward slashes whenever I paste anything in RStudio. There are pros and cons to this approach.</p>

<p><strong>Pros:</strong> You don't have to think about it. The code will only run if the active window is RStudio.</p>

<p><strong>Cons:</strong> The code is called every time you paste something in R. Each time it attempts to find backslashes and replace them with forward slashes.</p>

<pre><code>GroupAdd, R, RStudio

;replaces backslashes with forward slashes in a file name that is stored on the clipboard
#IfWinActive ahk_group R
   ^v::
      StringReplace,clipboard,clipboard,\,/,All
      send %clipboard%
   return
#IfWinActive
</code></pre>
"
35463249,5931876,2016-02-17T17:10:51Z,1608130,24,FALSE,"<p>Simple example:</p>

<pre><code>f &lt;- function(a, b){ 

    if (a == 0){ 
            stop(""error message"")
    }
 }
</code></pre>
"
35477636,4819359,2016-02-18T09:34:54Z,1923273,4,FALSE,"<p>You can change the number to whatever you wish in following line </p>

<pre><code>length(which(numbers == 4))
</code></pre>
"
35907378,5658494,2016-03-10T04:05:36Z,1995933,4,FALSE,"<pre><code>library(lubridate)
</code></pre>

<p>case1: naive function</p>

<pre><code>mos&lt;-function (begin, end) {
      mos1&lt;-as.period(interval(ymd(begin),ymd(end)))
      mos&lt;-mos1@year*12+mos1@month
      mos
}
</code></pre>

<p>case2: if you need to consider only 'Month' regardless of 'Day'</p>

<pre><code>mob&lt;-function (begin, end) {
      begin&lt;-paste(substr(begin,1,6),""01"",sep="""")
      end&lt;-paste(substr(end,1,6),""01"",sep="""")
      mob1&lt;-as.period(interval(ymd(begin),ymd(end)))
      mob&lt;-mob1@year*12+mob1@month
      mob
}
</code></pre>

<p>Example : </p>

<pre><code>mos(20150101,20150228) # 1
mos(20150131,20150228) # 0
# you can use ""20150101"" instead of 20150101

mob(20150131,20150228) # 1
mob(20150131,20150228) # 1
# you can use a format of ""20150101"", 20150101, 201501
</code></pre>
"
35932083,4846979,2016-03-11T04:13:37Z,2288485,0,FALSE,"<p>In my PC (R v.3.2.3), <code>apply</code> or <code>sapply</code> give error. <code>lapply</code> works well.</p>

<pre><code>dt[,2:4] &lt;- lapply(dt[,2:4], function (x) as.factor(as.numeric(x)))
</code></pre>
"
35965611,5490241,2016-03-13T02:02:15Z,743812,3,FALSE,"<p>In fact <code>RcppRoll</code> is very good.</p>

<p>The code posted by <a href=""https://stackoverflow.com/users/1600821/cantdutchthis"">cantdutchthis</a> must be corrected in the fourth line to the window be fixed:</p>

<pre><code>ma &lt;- function(arr, n=15){
  res = arr
  for(i in n:length(arr)){
    res[i] = mean(arr[(i-n+1):i])
  }
  res
}
</code></pre>

<p>Another way, which handles missings, is given <a href=""http://www.cookbook-r.com/Manipulating_data/Calculating_a_moving_average/"" rel=""nofollow noreferrer"">here</a>.  </p>

<p>A third way, improving <a href=""https://stackoverflow.com/users/1600821/cantdutchthis"">cantdutchthis</a> code to calculate partial averages or not, follows:</p>

<pre><code>  ma &lt;- function(x, n=2,parcial=TRUE){
  res = x #set the first values

  if (parcial==TRUE){
    for(i in 1:length(x)){
      t&lt;-max(i-n+1,1)
      res[i] = mean(x[t:i])
    }
    res

  }else{
    for(i in 1:length(x)){
      t&lt;-max(i-n+1,1)
      res[i] = mean(x[t:i])
    }
    res[-c(seq(1,n-1,1))] #remove the n-1 first,i.e., res[c(-3,-4,...)]
  }
}
</code></pre>
"
35996376,6062644,2016-03-14T19:29:34Z,2307925,0,FALSE,"<p>I'm not sure that the accepted answer is correct in cases where X is sorted first, then Y is sorted by the index of (sorted) X, in that if there are duplicate values in X, Y does not always get sorted in classic 'order by x, y' style.  For example:</p>

<pre><code>&gt; x &lt;- c(3,2,2,2,1)
&gt; y &lt;- c(5,4,3,2,1)
&gt; xind &lt;- order(x)
&gt; x[xind]
[1] 1 2 2 2 3
&gt; y[xind]
[1] 1 4 3 2 5
</code></pre>

<p>Y <em>is</em> ordered by the new order of X, but not in lockstep, as not all of the X indexes changed.  A simple function to do as the OP required:</p>

<pre><code>&gt; sort.xy &lt;- function(x,y)
+ {
+ df.xy &lt;- data.frame(x,y)
+ df.xy[ order(df.xy[,1], df.xy[,2]), ]
+ }
</code></pre>

<p>In use:</p>

<pre><code>&gt; c(sort.xy(x,y))
$x
[1] 1 2 2 2 3

$y
[1] 1 2 3 4 5
</code></pre>
"
