airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
las-vegas-airport,/airport-reviews/las-vegas-airport,Las Vegas Airport customer review,Ian Manton,NA,2006-03-13,Flew in and out of Las Vegas International w/c 5th March. Arrivals hall quick and efficient and baggage reclaim was very smooth. However for International departures the Lounge is limited with few places to eat (two fast food establishments) one newsagent and one duty free shop (quite small). Although clean for an International Lounge it is not a patch on any of the London Airports nor Orlando or other US Airports I have visited. It is not the sort of place you want to wait for three hours for your flight. If possible leave your Hotel as late as possible as the airport is only 15/20 minutes from the middle of the strip.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
glasgow-prestwick-airport,/airport-reviews/glasgow-prestwick-airport,Glasgow Prestwick Airport customer review,John Crockett,NA,2004-02-20,I have recently used the much underused and underated other International Airport of Glasgow at Prestwick. Although the airport is about 30miles from Glasgow the access is trouble free and reliable in the form of a train service and motorway both leading to Glasgow. It may be a bit of extra hassle getting to airport but while other airports may be suffering ice and snow it is a good bet that the runway at Prestwick will be open due to it's mild micro climate. The airport is mainly used by Ryanair and charter aircraft. The airport is under private ownership and not BAA like most other UK airports. The interior of the airport is old but it is efficient no crowds and every process from checking in to boarding is hassle free. There are bars and restaurants and even an observation balcony. All in all quite pleasant and much under utilsed by the major carriers.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
edinburgh-airport,/airport-reviews/edinburgh-airport,Edinburgh Airport customer review,James Crichton,NA,2009-04-07,Edinburgh airport is a small regional airport and is one of the best I've been in. Check in was quick and efficient as usual. Land side there was a number of shops and a newly opened/refurbished food hall which was clean and well maintained. We were able to pass through security within 3 minutes without any problems. The first thing I noticed airside was that all the windows had been boarded up making the gates look dull with poor lighting. I initially expected this had been done for security but I found out that they are currently increasing the size of the lounges and they will be opened in phases between 2009 and 2010. Virtually the same facilities are available airside as landside so I wouldnt bother spending anytime landside and go straight through.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
dalaman-airport,/airport-reviews/dalaman-airport,Dalaman Airport customer review,James Titcumb,United Kingdom,2011-05-28,Dingy and dull airport. No air conditioning thus very hot and stuffy everywhere. Enormous queue outside the airport just to get in it was chaos and took us about a half an hour just to get into the airport. Why is there a security gate just to get in the airport? The Visa charge is a little bit of a rip-off but I can cope with that. I can't cope with spending £8 just for two milkshakes at McDonalds. Not a child-friendly airport at all I'd try another airport if you have young children. The buses were crammed with far too many people as well I have a mild fear of being in a crowd I can't escape from and it was horrible.,NA,NA,NA,1,1,3,NA,NA,NA,1,NA,NA,0
florence-airport,/airport-reviews/florence-airport,Florence Airport customer review,S Wong,United States,2013-09-08,The car drop off area can only fit a few cars. After you enter the airport you have to take a small elevator upstairs to the check-in area. The check-in area is spacious. An agent told us to use a kiosk to print a boarding pass. But since our ticket was code shared with Lufthansa our reservation did not show up in the Lufthansa system. So we want back into line to check-in. There were only a few people in line. The Lufthansa web site for their commuter line (Cityhopper) said that only one carry-on was allowed (including a purse). But the agent let us take a rolling bag with a purse. They did weigh the rolling bag however the check-in was painless. We then went back downstairs to our gate.,NA,NA,NA,9,5,5,NA,NA,NA,4,NA,NA,1
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,Farouk Mogheth,Thailand,2014-09-01,"Flew from Bangkok to Prague to Paris and back with AF. Being in Thailand for 10 years I have to say that the Airport seems to be finally listening and certain changes are visible to make life easier in this large airport. The excruciatingly long walks from gates to passport control still remains and something no one can do anything about. Certain airlines simply park way too far at the end of the concourse. Passport control officers are much faster even if they still lack common courtesy. They are more ""efficient"" nonetheless. The security (X-ray) staff are the ones needing an extensive training in politeness and customer care as they do treat passengers as cattle. I 100% ignore duty free in Bangkok airport since it cannot be called such when prices are higher than in the city.. food too overpriced as well with internet offered but not functional. If having the option to transit then I would strongly suggest KUL HKG and SIN if you have the choice. For the rest of us who simply have to fly from and to Bangkok it is not as bad as it used to be granted that I ""ignore"" most of this port's services simply check in and rush to gate and fly. Land go through passport control and catch a cab rarely anything in between.",NA,NA,NA,6,4,5,NA,NA,NA,3,NA,NA,1
amsterdam-schiphol-airport,/airport-reviews/amsterdam-schiphol-airport,Amsterdam Schiphol Airport customer review,A Crawford,United States,2011-09-14,OSL to MSP through AMS on Delta. The extra security check at the gate for the AMS to MSP flight was expected what was not expected was being physically hit by the Dutch equivalent of TSA. The trays for laptops passing through the metal detector are sized to handle pocket change. I was worried that my laptop would fall from the tray. I walked through the whole body scanner all the while pre-occupied with what was happening with my laptop. After exiting the body scanner I walked over to the metal detector to retrieve my laptop. Next thing I know this TSA guy is hitting me on the back and yelling 'I'm not finished with you'. I was completely surprised and taken aback. There were no signs or people waiting just after exiting the body scanner saying I should stay put. I told the TSA guy that I didn't know I had done anything wrong and he yelled again that he wasn't finished. For those Americans who constantly complain about USA TSA try flying through AMS. Unlike other reviewers I did find AMS to be a clean airport especially given it's size. As for walking times it's a large airport so what do you expect.,NA,NA,NA,1,5,5,NA,NA,NA,5,NA,NA,0
london-stansted-airport,/airport-reviews/london-stansted-airport,London Stansted Airport customer review,E Blackwood,United Kingdom,2011-05-29,Flying Stansted to Rome I was not allowed to use my own plastic bags - forced to pay 1 GBP for four small 20x20cm bags. This is a per-passenger airport tax. What are the profits on this scam? On the way back arriving from Rome late on Sunday night there were disgraceful queues. Held in the corridor and released in batches because immigration was dangerously overcrowded. Then had to wait with my wife for over 90 minutes in the queue. Only two officers working the non-EU line six officers chatting in the EU section. Several people asked them to transfer staff to the very long queue of non-EU citizens but all were refused.,NA,NA,NA,2,1,3,NA,NA,NA,3,NA,NA,0
hong-kong-airport,/airport-reviews/hong-kong-airport,Hong Kong Airport customer review,J Lee,Australia,2011-03-17,Not the cleanest airport I have been to. Things like the carpets seating and lighting all look a bit rough around the edges. Overall efficient and very easy to navigate around for a traveller. Public transport connections are superb.,NA,NA,NA,4,5,3,NA,NA,NA,5,NA,NA,0
baltimore-washington-airport,/airport-reviews/baltimore-washington-airport,Baltimore Washington Airport customer review,Simon Briggs,NA,2006-11-09,I flew out of BWI recently to go to ORD. I like BWI because it is a managable airport. The new Southwest terminal is great. This time I flew on AA to ORD. The airport is undergoing a major refurbishment and so there are not many options when it comes to food at the moment but new restaurants should open soon. BWI is one of the most modern convenient airports in the US. It does not look tired and dated like most airports I have visited. I would recommend this airport is you live in the DC/Baltimore area.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
london-heathrow-airport,/airport-reviews/london-heathrow-airport,London Heathrow Airport customer review,Janey Buckley,Australia,2015-06-15,"Really impressed with Heathrow Terminal 3 on my most recent visit. Flew in from Brisbane and Dubai hardly any wait time at all through customs and immigration even though I was travelling on my Australian passport rather than British one. My baggage came out very quickly and everything was well signed and easy to follow. On my departure back to Sydney was impressed how quick the wifi was even though the departure lounge was packed with travellers using laptops and tablets. All staff are very friendly, helpful and courteous. Well done Heathrow.",Arrival and Departure,14-05-2015,Solo Leisure,9,4,5,5,NA,5,5,5,NA,1
leeds-bradford-airport,/airport-reviews/leeds-bradford-airport,Leeds Bradford Airport customer review,B THORNTON,United Kingdom,2015-06-18,"Total ripoff parking, how can they justify £3 for a drive through carpark. Not so long ago it was free but not now. If like me you get stuck behind a car who hasn't got the right change bingo your price goes up while they rush off for change.",Arrival Only,18-06-2015,Solo Leisure,1,1,1,0,NA,0,0,0,NA,0
atlanta-hartsfield-airport,/airport-reviews/atlanta-hartsfield-airport,Atlanta Hartsfield Airport customer review,Chris Levin,United States,2013-02-15,I connect at ATL quite a bit after getting used to it it works out alright. However the airport layout isn't most customer friendly. There are some 40+ gates at each terminal while when connecting to a different terminal you have to walk to the centre of the terminal to get on the train (near gate 20 or something). I had several instance where I had to go from C40 to B30 or something like that. It requires a lot of walk and run. Why don't they build one or two more train lines to make terminal-terminal travel easier? Airports like DFW have multiple train stops at different gates of any terminal much easier for connections.,NA,NA,NA,6,0,4,NA,NA,NA,4,NA,NA,1
hong-kong-airport,/airport-reviews/hong-kong-airport,Hong Kong Airport customer review,A Kano,Hong Kong,2015-04-10,I arrived in Hong Kong during Easter on a morning flight from Singapore. The entire flow was as smooth as anyone can imagine. The CX flight was allocated at one of the closest gates to immigration and our baggage came out within 20 mins of waiting. As always the airport offered many transportation options. It only took us 40mins from landing to taxi stand and another 30-40mins home. Efficiency is key!,NA,NA,NA,10,5,5,NA,NA,NA,5,NA,NA,1
nice-cote-dazur-airport,/airport-reviews/nice-cote-dazur-airport,Nice Airport customer review,Armando Urrio,Switzerland,2013-10-13,Terminal 1 is very small and not clean at all. Staff isn't nice and queue very long. Nothing to do except getting bored while waiting your flight.,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,0
philadelphia-airport,/airport-reviews/philadelphia-airport,Philadelphia Airport customer review,C Jay,Canada,2012-05-07,My complaints were with US Airways service not with PHI itself. I found this airport quite lovely TSA and airport staff were very nice and helpful. There's a mound of concessions and stores to occupy you're time if you have a lengthy layover. Cleanliness was pretty good and I will fly through PHI again.,NA,NA,NA,9,5,4,NA,NA,NA,5,NA,NA,1
london-stansted-airport,/airport-reviews/london-stansted-airport,London Stansted Airport customer review,Z Stefan,United Kingdom,2015-06-07,STN-DUB on Sunday. Flew out from other London airport. Quick walk through the airport since (unlike Dublin Airport) STN is following Common Travel Agreement between UK and ROI where arrivals are treated as domestic flight hence no passport control. In this instance pleasure to arrive to STN but I am dreading my arrival in July through usual route on my way from EU.,NA,NA,NA,8,4,4,NA,NA,NA,3,NA,NA,1
munich-airport,/airport-reviews/munich-airport,Munich Airport customer review,G Barnes,Hong Kong,2011-11-17,Overall a very good airport as a transfer passenger however I was a little disappointed that having followed the transfer signs you are eventually turned out into the main departure hall to clear security again. As I had arrived in the early hours this meant joining some very long lines for security. The wait wasn't overly long but as a major hub airport would have expected more convenience on a transfer.,NA,NA,NA,7,3,5,NA,NA,NA,4,NA,NA,1
jeddah-airport,/airport-reviews/jeddah-airport,Jeddah Airport customer review,Bjorn Hansen,Denmark,2010-08-06,Travelling to Jeddah on a regular basis for business throughout the past 6 months I seem to have been lucky with this airport. Departure was never a problem - from taxi trop off via business check-in passport control and security I am usually in the waiting lounge within 15 minutes. I have to admit though that I have never travelled on peak times such as Hajj or Eid.,NA,NA,NA,4,5,3,NA,NA,NA,3,NA,NA,0
charlotte-airport,/airport-reviews/charlotte-airport,Charlotte Airport customer review,L Thornburg,United States,2015-06-01,What a nice airport. Can get international flights but not huge and crazy like DC or Atlanta. Lots of facilities and they have old fashioned rocking chairs in the terminal area-nice touch. Also have attendants in the restrooms-also a nice touch. Only negative is their intercom system. Hard to tell which gate desk the announcements are from and hard to hear some clearly.,NA,NA,NA,10,4,5,NA,NA,NA,5,NA,NA,1
phnom-penh-airport,/airport-reviews/phnom-penh-airport,Phnom Penh Airport customer review,L Sao,United States,2010-03-27,Agree with other Cambodians who's been here. When all 4 of my family and I arrived. We were asked for a few dollars by the guy who did the Visa and also another few dollars by the guy who stamped our passport. and then again by the guys in baggage claim? I want to report this corruption but who do we report it too? I'm sure anyone else who is Cambodian can relate to the corruption at this airport.,NA,NA,NA,3,3,3,NA,NA,NA,3,NA,NA,0
frankfurt-main-airport,/airport-reviews/frankfurt-main-airport,Frankfurt Main Airport customer review,Christian Chaya,Greece,2009-11-23,Extremely depressing low ceilings artificial light. Flow of passengers inconsistent with logic.I t seems to have a derelict atmosphere and is not fitted to be a Star alliance hub. On the plus side nice food courts and upscale shops. And of course Terminal 2 -welcome to the future of travel and what I call a nice  luminous and well designed terminal. Overall the airport is in serious need of major overhaul,NA,NA,NA,2,3,3,NA,NA,NA,3,NA,NA,0
krakow-airport,/airport-reviews/krakow-airport,Krakow Airport customer review,S Summers,NA,2005-03-06,Fantastic regional airport located a short bus ride from the city. Check-in is generally quick and efficient (there are only transatlantic flights once a week in the summer) and there are enough amenities to keep you busy until your flight leaves. There is a nice observation deck which looks out across the apron however it costs 3zl. A final note; there is nothing to do once you've passed passport control so hold out as long as you can in the main area or on the mezzanine level where there are shops cafes/restaurants.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
moscow-sheremetyevo-airport,/airport-reviews/moscow-sheremetyevo-airport,Moscow Sheremetyevo Airport customer review,P Herbst,Germany,2015-05-20,I have used the airport over the years for my Asia trips (Berlin to Bangkok or Hanoi). The airport is clean small the transfer procedure is normally fast but understaffed passport control and slowly security check (every time long waiting). Lounges are medium not good not bad. While leading airports like Frankfurt have also an acceptable smoking room service (even in the newly build Senator/Gold card Lounges as service for premium customers) Sheremetyevo is now strictly smoking free. One of the biggest disadvantages of this airport. 3 to 4 hours in transit are so quite uncomfortable for smokers. That is in my view the main negative point.,NA,NA,NA,6,3,4,NA,NA,NA,2,NA,NA,1
tashkent-airport,/airport-reviews/tashkent-airport,Tashkent Airport customer review,R Buaron,Vietnam,2012-10-10,Worst Airport ever. Our plane arrived in TAS at around 0345am from BKK the shuttle took us to the wrong building with what looked like a Transit building full of people lying on the floor. The people did not know what to do with us and we asked to be taken to the arrivals - a bus came in and took us to the right building. Got in the building - the Visa on Arrival person charged us more than what we should have paid for our visas (no receipts) and instead of the double entry which was on my LOI he put in single entry. I made him correct it. But he forgot to sign it which spelt trouble when I got back to Tashkent from Almaty. Nightmare did not stop there. 6 immigration booths in a 30 square meter area and with loads of people jostling around. Uzbeks don't know how to queue! Got pass it. And even when you are in the Green Zone everything should be declared including your iphone camera etc. This involves two back to back pages of customs declaration and 1.5 hours queue at the customs. Going out their Duty Free and even their own national airline do not accept their own currency.,NA,NA,NA,1,1,2,NA,NA,NA,1,NA,NA,0
dallas-fort-worth-airport,/airport-reviews/dallas-fort-worth-airport,Dallas Fort-Worth Airport customer review,Elizabeth Harley,United Kingdom,2013-06-26,Frequently travel to DFW from the UK nearly always arrive after a 10 hour flight having already been up for at least 5 hours prior to the flight. Very tired and then met by long immigration queues. They have lots of booths but usually only around 6-8 staff covering them surely they know the periods when lots of flights are arriving at once and can have staff to cover. My daughter at this present moment is stuck in such a queue not even into the immigration hall having already been up for 17 hours will not be through immigrations for another 2/3 hours and then has a 2 hour drive on her own with a very cranky 2 year old. Not good enough DFW - used to be a pleasant experience - not any more!,NA,NA,NA,2,1,4,NA,NA,NA,4,NA,NA,0
lisbon-airport,/airport-reviews/lisbon-airport,Lisbon Airport customer review,B Higgins,United States,2014-10-13,Immigration process was very easy. We were the only flight clearing immigration. Customs was a walk through. The rental car counters were a disaster. You must be part of a rental car Club membership with direct access to a vehicle pickup service. The lines for walk up service were in the hours of delay.,NA,NA,NA,9,4,4,NA,NA,NA,3,NA,NA,1
amman-queen-alia-airport,/airport-reviews/amman-queen-alia-airport,Amman Queen Alia Airport customer review,Luke Wilkinson,United Kingdom,2014-09-01,It's a nice airport however the staff on passport/visa check are the most miserable unfriendly and downright rude people we have ever met. Upon arrival at passport control we were moved to a different queue to have our photo taken no reason was given for this and we were told to wait there while other passengers with UK passports just went straight through after paying for the visa. Our passports were eventually snatched off us and thrown back with a look of utter disgust. Never experienced such a rude introduction to a country ever! Fortunately most other Jordanians were much friendlier. Upon leaving the staff on passport control were similarly ignorant and rude.,NA,NA,NA,1,2,5,NA,NA,NA,4,NA,NA,0
paris-cdg-airport,/airport-reviews/paris-cdg-airport,Paris CDG Airport customer review,B Garabedian,United States,2013-08-07,"Arrived over 3 hours in advance. We were flying from CDG to Frankfurt and on to New York. I tried to print my boarding pass from the ticket kiosk but was unable to due to a computer glitch so told I had to get it taken care of at the check-in desk. Stood in line for 1.5 hours before I realized it really wasn't moving and asked one of the Air France staff what I should do. I had to wait for at least another 1/2 hour. Every staff member I talked to said ""Oh it's no problem. You will make your flight. Don't worry."" I was right to worry. By the time we reached the counter the flight was leaving in 30 minutes. It was too late to get our bags on the plane even if they could have printed out a boarding pass for us. They then sent us to the Air France ticketing desk and assured us that Air France would get us out on another flight same day. No. Air France sent us to Delta (a whole other terminal) who were able to get us out the following day. I understand computer glitches happen and were not the fault of CDG but their queuing and check-in policies exacerbated the problem immensely. Our arrival at CDG was fine but departing from there is manic and disorganized beyond belief. Individually many of the people who tried to help us were very nice and did the best they could with the circumstances but the queuing check-in and ticketing procedures are not customer friendly at all.",NA,NA,NA,1,1,4,NA,NA,NA,0,NA,NA,0
dalaman-airport,/airport-reviews/dalaman-airport,Dalaman Airport customer review,S Sharman,United Kingdom,2012-11-01,Did not like Dalaman Airport. Check -in took along time. Air conditioning was not turned on. Food and drink was really expensive and the airport was gloomy and dark. So glad I didn't have a delay there because it was also quite a small airport and there wasn't that many shops.,NA,NA,NA,1,1,5,NA,NA,NA,1,NA,NA,0
london-stansted-airport,/airport-reviews/london-stansted-airport,London Stansted Airport customer review,A Sanders,United Kingdom,2013-11-01,This has to be the worst airport in Britain! Getting to the airport we had 3 diversions at 4 in the morning! Between 6-8am there is 50 flights leaving worst of all the majority of the flights gates pop up at the same time so it's the normal mad Ryanair rush to get to the gate only you have to board a monorail which is always packed and you have to wait 2 or 3 times before you get crammed onto one. The check in area is crowded the security is horrific and I've never seen such a bad departure area. Next to no toilets terrible eating options and constant building work. Too add insult we had to wait 20 minutes for a bus in the mid stay car park! Never again!,NA,NA,NA,NA,2,3,NA,NA,NA,1,NA,NA,0
geneva-airport,/airport-reviews/geneva-airport,Geneva Airport customer review,Simon Darnbrough,United Kingdom,2014-04-16,Arrived on British Airways Flight from Heathrow at 16.30 and enjoyed the long walk from the 'B' gates which meant that having passed through Passport control our bags where already on the carousel ready for us to literally pick up and go! Only problem was the long wait for the shuttle bus for car hire as extremely busy [10 minute loop to car park and back]. On return flight no queues at any BA check in desk but thankfully as flying business class could Fast Track the horrendous queues for Security which for an airport of this size in such an 'efficient' country is really a national disgrace and has been for many years. Once 'airside' all facilities very clean and efficient.,NA,NA,NA,9,2,5,NA,NA,NA,5,NA,NA,1
dublin-airport,/airport-reviews/dublin-airport,Dublin Airport customer review,Byron Scott,United States,2011-05-30,Used Terminal 2 for coach class flights on EI to and from Chicago in May 2010. Very pleased with the airport. Using Aircoach we were at our friends apartment on the north edge of Central Dublin within 60 minutes of landing. Immigration and baggage claim was fast. Terminal 2 was open and spacious. We returned to the airport to pick up a rental car which was in the garage from Terminal 2 - a short walk. Note that you will return your car elsewhere - near the entrance to the airport - and have a bus ride back to the terminal. Check in was fast and US immigration lines were fairly short. You do go through customs even though you've checked a bag - you'll see a picture of your checked bag. Once through US customs there's only one small snack bar and tiny duty free so you may not want to go through too early. Before US customs a good choice of shopping and eating options. Main terminal is spacious although the US holding area is kind of cramped. Arrival in US was as if from a domestic flight even though we arrived at international terminal at ORD. It was very nice not to have to go through customs and immigration upon arrival in the US - and this would really be helpful if connecting in the US I think. I was pleased with DUB terminal 2.,NA,NA,NA,5,5,5,NA,NA,NA,5,NA,NA,0
tirana-airport,/airport-reviews/tirana-airport,Tirana Airport customer review,Anton Shahu,NA,2008-01-21,The new terminal is more spacious and pleasant than the old one. There was a nice small play area for the kids as well. The new space alone made the stay at the counters and security more pleasant. Passport control is still relatively short.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
luton-airport,/airport-reviews/luton-airport,Luton Airport customer review,B Palmer,United Kingdom,2011-08-07,I arrived back from a holiday in Malta yesterday lunchtime. We were able to walk to the terminal from the airport which was ok and walked up some stairs and walked along corridors and then down some stairs and then to immigration. As we came in the queue was snaking around the hall but moving so we thought ok its a busy time of year but as the queue went round the corner we realised that it went out of the border control hall up a long corridor and back down into the hall to the snaking queue with another group of passengers from other flights joining it from the other direction. A poor member of staff helping to organise the queue said that this sort of thing happens all the time. Initially only half of the booths were manned but as the queue started to move faster and we entered the hall it was obvious nearly all the booths were manned. It was in my opinion unacceptable and took over an hour from landing to exit the airport. Surely they know when flights are coming in and roughly how many people need processing. If they don't they should!,NA,NA,NA,2,1,3,NA,NA,NA,3,NA,NA,0
rome-ciampino-airport,/airport-reviews/rome-ciampino-airport,Rome Ciampino Airport customer review,Martin Leigh,NA,2005-10-28,Got back very early this morning from Ciampino. Although the arrival at the airport was notable only for the slowness of the baggage reclaim we hadn't read comments about the airport so were unprepared for the appalling departure 'experience'. The facilities (what facilities?) are a joke. The queuing and general lack of organisation was breathtaking. The place itself is more like a bus station. The Italians should be ashamed of themselves - a fantastic city and a shockingly bad airport. Whether you are paying £20.00 or £200.00 for your ticket you deserve better than this. The budget airlines have a responsibility to get this sorted - we deserve to be treated better than cattle!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
bandar-seri-begawan-airport,/airport-reviews/bandar-seri-begawan-airport,Bandar Seri Begawan Airport customer review,K Pascoe,Australia,2015-02-18,Much better than the last time I visited. Three times as big and four more bathroom stalls. Although the bathrooms are now new there are still huge lines for them and they are still constantly covered in water. Only one food option and of course there is a long line. Limited internet access I couldn't connect at all. No real shopping options or TV's extra. Take everything you need with you and consider taking a proper stopover if you transit time is a long one. The city is lovely and worth a visit.,NA,NA,NA,6,3,4,NA,NA,NA,3,NA,NA,1
paris-cdg-airport,/airport-reviews/paris-cdg-airport,Paris CDG Airport customer review,B Marcus,United States,2012-02-27,I was at CDG Terminal 1 and transferring flights from Thai Airways to United. Terminal 1 looks like a subway station it is very old and dirty. Thankfully I got to use Star Alliance Lounge because there are basically no restaurants and shops. Walking through this terminal is exhausting. CDG Terminal 1 is one of the ugliest airport terminals in Europe.,NA,NA,NA,3,4,1,NA,NA,NA,1,NA,NA,0
belfast-city-airport,/airport-reviews/belfast-city-airport,Belfast City Airport customer review,P Cairnduff,United Kingdom,2013-08-11,Have only flown out of the renovated terminal twice but think it's a great improvement on what we had before particularly with the departure lounge moving upstairs allowing some great views of the airfield. My one issue is that between only a few screens and the inaudible PA it's hard to know when exactly your flight's boarding - a screen in the eating area would be extremely helpful so you can relax there instead of having to get up and constantly check.,NA,NA,NA,7,4,4,NA,NA,NA,3,NA,NA,1
blackpool-airport,/airport-reviews/blackpool-airport,Blackpool Airport customer review,Paul Cox,United Kingdom,2014-10-13,Flew to Dublin yesterday (8th October) after catching train from Preston where I had been working for a few days to Squires Gate which is about a 10 minute walk. £10 ADF was a bit of a disappointment but check-in and security a breeze. Staff friendly and efficient. Depatures lounge was a bit old-fashioned (not necessarily a bad thing quite nostalgic really) but was very clean and the cafe was good. Aer Lingus as always a joy to travel with.,NA,NA,NA,9,5,4,NA,NA,NA,4,NA,NA,1
mumbai-airport,/airport-reviews/mumbai-airport,Mumbai Airport customer review,H Nikhar,United States,2011-11-22,This airport is a complete disaster. Unorganized uncoordinated. Have used this airport at least a dozen times and each time it is getting worse. On arrival you spend an hour for immigration and then a couple of hours before you find your luggage. In my most recent trip the luggage belt tripped 10 times. The luggage belts are very small probably good for the number of passengers coming out of a plane smaller than 737. But still for 747s and 777s they are using the same small luggage belts. Air conditioning is at its worst. For departing passengers the long lines start outside the building. You will spend around 3 to 4 hours in different lines before you are able to arrive at the boarding area again to find that there is no space to sit until boarding announcement is made. It seems that most of the airlines' ground staff do not know a system of organized boarding for travellers with infants or old people and business / first class. In short you spend a lot of time and energy on both arrival and before departure.,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,0
auckland-airport,/airport-reviews/auckland-airport,Auckland Airport customer review,M Graham,United Kingdom,2010-06-02,Disappointingly shabby compared to two years ago. The immigration officer was unsmiling and unfriendly. Not the best welcome to New Zealand after 25 hours of flying.,NA,NA,NA,3,3,1,NA,NA,NA,3,NA,NA,0
curacao-airport,/airport-reviews/curacao-airport,Curacao Airport customer review,Andre Souza,NA,2009-04-29,Quite cosy and small airport immigration is great and hassle free! There is a nice bar outside with modern dance music you can enjoy a beer and snack before flying. Check-in lines are long - make sure to check-in online to avoid hassle. Tax fee is quite high.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
rome-fiumicino-airport,/airport-reviews/rome-fiumicino-airport,Rome Fiumicino Airport customer review,H Chan,Australia,2012-10-01,I arrived at the airport at 7.20 am for a 8.20 check in with Finnair. The staff arrived shortly after 8.20 and took their time setting up. The counters for this particular flight did not have the usual roped off queuing so there was 4 individual lines. Myself and other people in the line could not believe it when the business class counter offered people behind us service before us. Usually this would not matter but we waited in line after serving commenced for 45 minutes. This was by far the worst experience I have received at an airport and can be attributed to bad attitude staff and staff with no common sense. Not sure if this was airline staff of generic staff who worked at the counters because they were quite happy to have a chat while others had been queuing for a long time.,NA,NA,NA,1,1,3,NA,NA,NA,2,NA,NA,0
paris-cdg-airport,/airport-reviews/paris-cdg-airport,Paris CDG Airport customer review,Alfred Joseph Mahon,South Africa,2015-05-11,We regularly transit through CDG airport. Yesterday 9 May we land on an international flight at terminal 2D with the Air France ticket. The international transfer passage is locked. There are no ground staff at all. The only people are the passport control officials. No one would help us. The person who eventually could speak English turned out to be extremely rude and insulting. Luckily we had Schengen visas so that we exited and re-entered at the terminal 2E.,NA,NA,NA,NA,0,4,NA,NA,NA,1,NA,NA,0
paris-cdg-airport,/airport-reviews/paris-cdg-airport,Paris CDG Airport customer review,L Jamet,France,2011-08-14,I experienced CDG airport Terminal 2E twice recently. The queue for check-in (Economy class) was a nightmare. It took 1hr 30mins to check-in and when we reached the counter the luggage belt had broken down. The second experience was on a Sunday morning the terminal was less crowded and I registered at the business counter which is generally much better. Globally I would not recommend this airport because there is always a problem. It remains a poorly managed and not very clean airport.,NA,NA,NA,1,1,1,NA,NA,NA,3,NA,NA,0
adelaide-airport,/airport-reviews/adelaide-airport,Adelaide Airport customer review,Andrew Scott,NA,2008-04-28,For a small city airport Adelaide's new Terminal 1 is great. I have been to many airports in the US big and small and they are all the same. Adelaide stood out to me it is new light and fresh. A small selection of cafes newsagents and shops makes killing time possible. The airport is very easy to navigate yourself around: Check in upstairs Baggage Collection Downstairs. A small Qantas Club Lounge is available for members and is quite nice although small. Check in is easy with many staff around to help. Security lines were minimal.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
hanoi-airport,/airport-reviews/hanoi-airport,Hanoi Airport customer review,P Lidgett,Australia,2014-01-28,Was very hot and stuffy inside even though it was a cool day and the staff weren't particularly helpful. I had to put up with looks of disdain from some of the shop assistants when I went to interrupt their lazing to ask about products. There's nowhere to change money once you're through customs none of the VAT reimbursement points seemed to be manned and there was a smell of urine where my gate was. Most infuriatingly I was assured that I could take my duty free Chivas Regal through an international transfer and then had it confiscated by a man at Singapore airport who implied I should know better. Not a place I'd recommend at all.,NA,NA,NA,1,3,2,NA,NA,NA,2,NA,NA,0
gold-coast-airport,/airport-reviews/gold-coast-airport,Gold Coast Airport customer review,D Smith,Australia,2012-07-02,This airport is very inefficient. The queues in this airport to check in and through customs and immigration are incredibly long and slow. The terminal isn't very clean especially the toilets and the facilities are appalling; no aerobridges little transport to and from the airport very crowded when the big international flights come in and food options are limited especially in the international section. It is an incredibly bad airport and no visitor or Australian arriving in Australia should have to put up with this. Most third world countries that i have visited have far better airports than this.,NA,NA,NA,1,1,2,NA,NA,NA,2,NA,NA,0
new-york-jfk-airport,/airport-reviews/new-york-jfk-airport,New York JFK Airport customer review,J Becker,United States,2014-01-13,Flew out of JFK to Tokyo Japan and had no problems whatsoever. Sometimes I think JFK gets a bad rep. A little delay at the ticket counter but security etc. had no delays. Restaurants were convenient and stores seemed reasonable. It's a fine airport to travel out of.,NA,NA,NA,8,5,4,NA,NA,NA,4,NA,NA,1
